time_seconds,i,offset_meters,offset_back_meters,total_dist_meters,link_idx_front,link_idx_back,offset_in_link_meters,speed_meters_per_second,speed_limit_meters_per_second,speed_target_meters_per_second,dt_seconds,length_meters,mass_static_kilograms,mass_rot_kilograms,mass_freight_kilograms,weight_static_newtons,res_rolling_newtons,res_bearing_newtons,res_davis_b_newtons,res_aero_newtons,res_grade_newtons,res_curve_newtons,grade_front,grade_back,elev_front_meters,elev_back_meters,pwr_res_watts,pwr_accel_watts,pwr_whl_out_watts,energy_whl_out_joules,energy_whl_out_pos_joules,energy_whl_out_neg_joules,dist_in_main,milepost
5846.0,5846,97286.90933552313,95467.23957552313,95486.90933552246,1,1,97267.23957552313,19.66976,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,265670.2787904664,193704.11562273587,-314063.1873261701,569.4112130051468,-0.005928303999775011,-0.005783863999805874,39.08629503545188,43.271778479741656,3745126.626984741,0.0,3745126.626984741,35420055111.58042,44424921445.718216,9004866334.138123,45486.90933552246,205.16432533555525
5847.0,5847,97306.57909552314,95486.90933552313,95506.57909552247,1,1,97286.90933552313,19.66976,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,265670.2787904664,193704.11562273587,-314276.37296539336,550.4798933043085,-0.005928303999775011,-0.005783863999805874,38.96968671856925,43.15801126299281,3740560.9421107746,0.0,3740560.9421107746,35423795672.52253,44428662006.660324,9004866334.138123,45506.579095522466,205.1765475881557
5848.0,5848,97326.31630306107,95506.57909552314,95526.3163030604,1,1,97306.57909552314,19.804655075879765,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,265670.2787904664,193704.11562273587,-314368.88567051577,531.5485736034702,-0.00400000000000162,-0.004100000000000108,38.865764897898764,43.05532234834666,3751187.718593834,37487325.68746978,12759156.127481595,35436554828.65001,44441421162.7878,9004866334.138123,45526.316303060405,205.18881175081737
5849.0,5849,97346.2263774779,95526.31630306107,95546.22637747723,1,1,97326.31630306107,20.015493757777296,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,267492.2436958052,196370.06885574362,-314220.7849698276,512.5523384738805,-0.00400000000000162,-0.004100000000000108,38.786816067746976,42.97439979744111,3875967.4836395686,59105218.959084526,12754342.284479724,35449309170.93449,44454175505.07228,9004866334.138123,45546.22637747723,205.20118332824464
5850.0,5850,97366.1422579812,95546.2263774779,95566.14225798054,1,1,97346.2263774779,19.81626724884131,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,270339.9434846959,200573.4028274777,-314071.387140057,493.3897262176683,-0.00400000000000162,-0.004100000000000108,38.70717577007965,42.892768492332124,4020119.07070004,-55866220.53845302,-13200000.0,35436109170.93449,44454175505.07228,9018066334.138123,45566.14225798054,205.21355851341576
5851.0,5851,97385.92899738064,95566.1422579812,95585.92899737998,1,1,97366.1422579812,19.757211550030444,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,267649.08390270435,196600.41386309837,-313921.94574356213,472.86483862780904,-0.004000000000001051,-0.004100000000000676,38.627512248066395,42.81111338226856,3864746.3023677403,-16452757.691704428,-12588011.389336687,35423521159.54515,44454175505.07228,9030654345.52746,45585.928997379975,205.22585345382578
5852.0,5852,97405.69142568437,95585.92899738064,95605.6914256837,1,1,97385.92899738064,19.767645057440458,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,266851.44610909384,195430.35753724116,-313773.47337411536,452.1579409810509,-0.004000000000001051,-0.004100000000000676,38.54836529046862,42.72998775073085,3823636.400726168,2903175.5054281894,6726811.906154357,35430247971.4513,44460902316.97843,9030654345.52746,45605.691425683704,205.23813328798371
5853.0,5853,97425.42313656565,95605.69142568437,95625.42313656498,1,1,97405.69142568437,19.695776705108166,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,266992.3666298516,195636.82012113446,-313625.1834261329,430.58538511192876,-0.004000000000001194,-0.004099999999999682,38.46931557725368,42.64896179468555,3827048.0050041224,-19966644.540259548,-13200000.0,35417047971.4513,44460902316.97843,9043854345.52746,45625.423136564976,205.2503940351728
5854.0,5854,97445.2264861538,95625.42313656565,95645.22648615313,1,1,97425.42313656565,19.91092247119148,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,266021.6742980524,194216.86978890223,-313477.12397032196,406.84670407704556,-0.004000000000001194,-0.004099999999999682,38.39038873372857,42.56806178007234,3796061.8677300876,59989343.99966718,12754106.975859366,35429802078.42716,44473656423.95429,9043854345.52746,45645.22648615313,205.26269929670121
5855.0,5855,97465.2403473894,95645.2264861538,95665.24034738872,1,1,97445.2264861538,20.1168,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,268927.5478651901,198483.07930502627,-313328.52696416754,383.02183647565226,-0.004000000000001194,-0.004099999999999682,38.311175335375935,42.48686804676092,3982452.6445467155,58015292.44686353,12754344.97955836,35442556423.40672,44486410768.93385,9043854345.52746,45665.240347388724,205.2751353644281
5856.0,5856,97485.3571473894,95665.2403473894,95685.35714738873,1,1,97465.2403473894,20.1168,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,271708.23967206787,202608.90192977284,-313178.3503565204,358.94370807578974,-0.004000000000001478,-0.00410000000000025,38.23111989043353,42.404811215694984,4144409.553526683,0.0,4144409.553526683,35446700832.96025,44490555178.48738,9043854345.52746,45685.35714738873,205.28763539549675
5857.0,5857,97505.4739473894,95685.3571473894,95705.47394738873,1,1,97485.3571473894,20.1168,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,271708.23967206787,202608.90192977284,-313027.4013344823,334.7417368673349,-0.004000000000001478,-0.00410000000000025,38.15065269043349,42.322332335694966,4146959.2985988124,0.0,4146959.2985988124,35450847792.25885,44494702137.78598,9043854345.52746,45705.47394738873,205.3001354265654
5858.0,5858,97525.66127442136,95705.4739473894,95725.6612744207,1,1,97505.4739473894,20.257854063916035,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,271708.23967206787,202608.90192977284,-311705.25800902076,311.5755208653869,-0.0011486079997801823,-0.00410000000000025,38.08579386022922,42.23985345569495,4187720.9046782204,40092863.60583253,12758939.204796392,35463606731.463646,44507461076.990776,9043854345.52746,45725.661274420694,205.3126792812089
5859.0,5859,97545.9804550782,95725.66127442136,95745.98045507753,1,1,97525.66127442136,20.38050724975813,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,273613.3911576529,205460.150915673,-307234.5416235257,291.1084539027559,-0.0011486079997801823,-0.00410000000000025,38.062606534906124,42.15708541486389,4402144.604500864,35090348.3569705,12754342.400266245,35476361073.863914,44520215419.391045,9043854345.52746,45745.98045507753,205.3253050661001
5860.0,5860,97566.29950405347,95745.9804550782,95766.2995040528,1,1,97545.9804550782,20.257590700796516,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,275270.010561103,207955.64041603234,-302734.624732175,270.50770619256315,-0.0011486079997801823,-0.00410000000000025,38.0392677614547,42.07377677417086,4577498.42399465,-35165467.0853811,-13200000.0,35463161073.863914,44520215419.391045,9057054345.52746,45766.299504052804,205.337930769168
5861.0,5861,97586.57743336425,95766.29950405347,95786.57743336358,1,1,97566.29950405347,20.298267920756548,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,273609.83403477055,205454.8087630069,-296829.9268660063,248.50769624714528,0.0,-0.004100000000000676,38.034650880002054,41.99046867337223,4603147.240850011,11613885.055990504,12754106.975859366,35475915180.839775,44532969526.366905,9057054345.52746,45786.57743336358,205.35053092159743
5862.0,5862,97606.81734570194,95786.57743336425,95806.81734570127,1,1,97586.57743336425,20.181556754645364,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,274159.24228211073,206280.7432313904,-290591.44571906346,226.20780762485668,0.0,-0.004100000000000676,38.034650880002054,41.907329163198035,4748169.060304079,-33260110.694570757,-13200000.0,35462715180.839775,44532969526.366905,9070254345.52746,45806.817345701274,205.36310745131624
5863.0,5863,97627.19004407927,95806.81734570194,95827.1900440786,1,1,97606.81734570194,20.56384,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,272582.87896915124,203915.4131362104,-284703.5919511117,204.88543622833748,0.0,-0.0034374399997913942,38.03465088000205,41.82886242318317,4818534.058599287,109657028.8325816,12754106.975859366,35475469287.815636,44545723633.342766,9070254345.52746,45827.1900440786,205.3757664906599
5864.0,5864,97647.75388407927,95827.19004407927,95847.7538840786,1,1,97627.19004407927,20.56384,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,277746.2005536693,211713.79579427122,-279448.8053094448,185.27756779729387,0.0,-0.0034374399997913942,38.03465088000205,41.758832494877275,5237940.51064584,0.0,5237940.51064584,35480707228.32628,44550961573.85341,9070254345.52746,45847.7538840786,205.38854430019674
5865.0,5865,97668.31772407927,95847.75388407927,95868.3177240786,1,1,97647.75388407927,20.56384,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,277746.2005536693,211713.79579427122,-274144.7169784816,165.48573356459775,0.0,-0.0034374399997913942,38.03465088000205,41.688145528711956,5346605.938317166,0.0,5346605.938317166,35486053834.264595,44556308179.791725,9070254345.52746,45868.3177240786,205.40132210973357
5866.0,5866,97688.88156407927,95868.31772407927,95888.8815640786,1,1,97668.31772407927,20.56384,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,277746.2005536693,211713.79579427122,-273565.37006442575,145.30293552504244,0.0,0.0,38.03465088000205,41.68042464000187,5358104.499732667,0.0,5358104.499732667,35491411938.76433,44561666284.29146,9070254345.52746,45888.881564078605,205.4140999192704
5867.0,5867,97709.47228483608,95888.88156407927,95909.47228483541,1,1,97688.88156407927,20.617601513610484,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,277746.2005536693,211713.79579427122,-273565.37006442575,125.07219757615303,0.0,0.0,38.03465088000205,41.68042464000187,5364691.971634816,15586395.464171037,12758292.733507808,35504170231.49783,44574424577.02496,9070254345.52746,45909.472284835414,205.42689443177665
5868.0,5868,97730.17990254014,95909.47228483608,95930.17990253947,1,1,97709.47228483608,20.797633894507122,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,278472.33225578954,212822.2397981211,-273565.3700644263,103.62156831794815,0.0,0.0,38.03465088000205,41.680424640001874,5432693.721377819,52490827.38886355,12754342.745332325,35516924574.243164,44587178919.770294,9070254345.52746,45930.17990253947,205.4397615808589
5869.0,5869,97750.92046628924,95930.17990254014,95950.92046628857,1,1,97730.17990254014,20.68349360368758,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,280903.94569815596,216555.1838909393,-273565.3700644263,80.64035715274902,0.0,0.0,38.03465088000205,41.680424640001874,5568716.951457298,-33332062.41141139,-13200000.0,35503724574.243164,44587178919.770294,9083454345.52746,45950.920466288575,205.45264920171536
5870.0,5870,97771.62748686028,95950.92046628924,95971.62748685961,1,1,97750.92046628924,20.7305475383752,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,279362.30599928554,214184.7368686749,-273565.3700644263,57.803613070499004,0.0,0.0,38.03465088000205,41.680424640001874,5478230.268220354,13718802.85282441,12754106.975859366,35516478681.219025,44599933026.746155,9083454345.52746,45971.62748685961,205.46551597975545
5871.0,5871,97792.38917706907,95971.62748686028,95992.3891770684,1,1,97771.62748686028,20.79283287919088,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,279997.84155979304,215160.36492823286,-273565.3700644263,38.89556686108834,0.0,0.0,38.03465088000205,41.680424640001874,5525751.534130378,18207537.22393616,12754344.97955836,35529233026.198586,44612687371.725716,9083454345.52746,45992.3891770684,205.47841672801795
5872.0,5872,97813.29103350866,95992.38917706907,96013.291033508,1,1,97792.38917706907,21.01088,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,280839.10062238766,216455.21436966647,-273565.3700644263,19.937600575901715,0.0,0.0,38.03465088000205,41.680424640001874,5607309.339969289,64170861.79636859,12754344.852519456,35541987371.0511,44625441716.57823,9083454345.52746,46013.291033507994,205.49140457175488
5873.0,5873,97834.30191350867,96013.29103350866,96034.301913508,1,1,97813.29103350866,21.01088,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,283784.16143527086,221018.79721623118,-273565.3700644263,9.535511577516486,0.0,0.0,38.03465088000205,41.680424640001874,5794101.579087727,0.0,5794101.579087727,35547781472.63019,44631235818.15732,9083454345.52746,46034.301913507996,205.5044601597599
5874.0,5874,97855.31279350867,96034.30191350867,96055.312793508,1,1,97834.30191350867,21.01088,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,283784.16143527086,221018.79721623118,-273565.3700644263,4.07773085954661,0.0,0.0,38.03465088000205,41.680424640001874,5793986.906311995,0.0,5793986.906311995,35553575459.5365,44637029805.06363,9083454345.52746,46055.312793508,205.51751574776492
5875.0,5875,97876.32367350867,96055.31279350867,96076.323673508,1,1,97855.31279350867,21.01088,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,283784.16143527086,221018.79721623118,-273565.3700644263,0.0,0.0,0.0,38.03465088000205,41.680424640001874,5793901.229598233,0.0,5793901.229598233,35559369360.7661,44642823706.29323,9083454345.52746,46076.323673508,205.53057133576993
5876.0,5876,97897.33455350867,96076.32367350867,96097.334553508,1,1,97876.32367350867,21.01088,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,283784.16143527086,221018.79721623118,-273565.3700644263,0.0,0.0,0.0,38.03465088000205,41.680424640001874,5793901.229598233,0.0,5793901.229598233,35565163261.9957,44648617607.52283,9083454345.52746,46097.334553508,205.54362692377498
5877.0,5877,97918.38310851059,96097.33455350867,96118.38310850992,1,1,97897.33455350867,21.086230003856134,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,283784.16143527086,221018.79721623118,-273565.3700644263,0.0,0.0,0.0,38.03465088000205,41.680424640001874,5804290.382265619,22331002.503903218,12758060.11889376,35577921322.11459,44661375667.64172,9083454345.52746,46118.38310850992,205.55670592199903
5878.0,5878,97939.53303423183,96118.38310851059,96139.53303423116,1,1,97918.38310851059,21.213621438635617,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,284801.8788111474,222606.89151823375,-273565.3700644263,0.0,0.0,0.0,38.03465088000205,41.680424640001874,5887356.810410289,37936016.91417498,12754342.869494703,35590675664.984085,44674130010.511215,9083454345.52746,46139.533034231164,205.5698479092244
5879.0,5879,97960.81073618119,96139.53303423183,96160.81073618052,1,1,97939.53303423183,21.341782460056237,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,286522.4955341467,225304.75393133154,-273565.3700644263,0.0,0.0,0.0,38.03465088000205,41.680424640001874,6016940.0669429125,38395765.97558877,12754344.853645744,35603430009.83773,44686884355.36486,9083454345.52746,46160.810736180516,205.58306929311428
5880.0,5880,97982.0559884778,96160.81073618119,96182.05598847714,1,1,97960.81073618119,21.148722133179245,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,288253.50670514663,228035.31191484336,-273565.3700644263,1.3686996045418447,0.0,0.0,38.03465088000205,41.680424640001874,6102580.146785245,-57750744.169806205,-13200000.0,35590230009.83773,44686884355.36486,9096654345.52746,46182.055988477136,205.59627051367465
5881.0,5881,98003.32714709347,96182.0559884778,96203.3271470928,1,1,97982.0559884778,21.39359509816443,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,285645.9308697125,223928.30293768502,-273565.3700644263,4.058467251222457,0.0,0.0,38.03465088000205,41.680424640001874,5967251.808230676,73338942.03876705,12754106.975859366,35602984116.81359,44699638462.34072,9096654345.52746,46203.3271470928,205.60948783171537
5882.0,5882,98024.60634849007,96203.32714709347,96224.6063484894,1,1,98003.32714709347,21.164807695040512,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,288953.3158543723,229143.88409873247,-273565.3700644263,6.797178720024387,0.0,0.0,38.03465088000205,41.680424640001874,6150928.26056646,-68547258.25135942,-13200000.0,35589784116.81359,44699638462.34072,9109854345.52746,46224.6063484894,205.6227101473209
5883.0,5883,98045.84554710459,96224.60634849007,96245.84554710392,1,1,98024.60634849007,21.313589534018725,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,285863.19105510286,224269.06890725804,-273565.3700644263,9.78329415538315,0.0,0.0,38.03465088000205,41.680424640001874,5970259.607526186,44492898.95836857,12754106.975859366,35602538223.78945,44712392569.31658,9109854345.52746,46245.84554710392,205.63590760628824
5884.0,5884,98067.09475644458,96245.84554710459,96267.09475644391,1,1,98045.84554710459,21.1848291459577,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,287872.71799596533,227433.23134479346,-273565.3700644263,12.763795990755723,0.0,0.0,38.03465088000205,41.680424640001874,6083073.727128431,-38523674.68374418,-13200000.0,35589338223.78945,44712392569.31658,9123054345.52746,46267.09475644391,205.64911128564748
5885.0,5885,98088.26958871231,96267.09475644458,96288.26958871164,1,1,98067.09475644458,21.164835389501178,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,286133.61145916267,224693.57698996723,-273565.3700644263,14.082897986627168,0.0,0.0,38.03465088000205,41.680424640001874,5966972.504761865,-5960971.306311257,6001.198450608179,35589344224.9879,44712398570.51503,9123054345.52746,46288.26958871164,205.66226874912178
5886.0,5886,98109.5136532115,96288.26958871231,96309.51365321083,1,1,98088.26958871231,21.323293608866376,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,285863.5651112727,224269.6558263608,-273565.3700644263,14.994694206694705,0.0,0.0,38.03465088000205,41.680424640001874,5971758.515914939,47397456.58729069,12761149.518238975,35602105374.50614,44725159720.03327,9123054345.52746,46309.51365321083,205.6754692316172
5887.0,5887,98130.75208106797,96309.5136532115,96330.7520810673,1,1,98109.5136532115,21.15356210406609,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,288003.7864111458,227640.37913905273,-274948.1977720298,15.499810116783792,-0.0019370880002243496,0.0,38.016222096527756,41.680424640001874,6057859.482790816,-50756010.90095821,-13200000.0,35588905374.50614,44725159720.03327,9136254345.52746,46330.7520810673,205.68866621165654
5888.0,5888,98151.9525979325,96330.75208106797,96351.95259793183,1,1,98130.75208106797,21.24747162499607,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,285711.30210021284,224030.80846751208,-278035.24392065016,15.499810116783792,-0.0019370880002243496,0.0,37.97508139278335,41.680424640001874,5856472.49990505,28032299.78160238,12754106.975859366,35601659481.482,44737913827.00913,9136254345.52746,46351.95259793183,205.70183963483902
5889.0,5889,98173.2359471077,96351.9525979325,96373.23594710704,1,1,98151.9525979325,21.31922672541028,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,286979.69422124256,226024.35692318075,-281419.0286758149,15.499810116783792,-0.003999999999999915,0.0,37.92998608826085,41.680424640001874,5876761.008218478,21502819.109621342,12754344.97955836,35614413826.46156,44750668171.98869,9136254345.52746,46373.23594710704,205.71506452776111
5890.0,5890,98194.46192019052,96373.2359471077,96394.46192018985,1,1,98173.2359471077,21.132719440193327,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,287948.85691217944,227553.55403374543,-287807.12368841004,15.499810116783792,-0.003999999999999915,0.0,37.844852691560014,41.680424640001874,5778354.899594024,-55739884.50992205,-13200000.0,35601213826.46156,44750668171.98869,9149454345.52746,46394.461920189846,205.72825376874363
5891.0,5891,98215.55722243195,96394.46192019052,96415.55722243128,1,1,98194.46192019052,21.057885042680727,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,285429.78995559015,223589.54959780417,-294177.9975424983,15.499810116783792,-0.003999999999999915,0.0,37.75994879922878,41.680424640001874,5471624.465705375,-22227451.608864576,-13200000.0,35588013826.46156,44750668171.98869,9162654345.52746,46415.55722243128,205.74136181442782
5892.0,5892,98236.74458411364,96415.55722243195,96436.74458411297,1,1,98215.55722243195,21.3168383206833,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,284419.03663423343,222008.81943390289,-300509.6511712728,15.499810116783792,-0.003999999999999915,0.0,37.67556759026305,41.680424640001874,5306444.782517989,77250437.576543,12754106.975859366,35600767933.43742,44763422278.964554,9162654345.52746,46436.74458411297,205.75452706333837
5893.0,5893,98258.19249117824,96436.74458411364,96458.19249117757,1,1,98236.74458411364,21.578975808529485,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,287916.5978429441,227502.57098943953,-306868.9359987984,15.499810116783792,-0.003999999999999915,0.0,37.5908181435363,41.680424640001874,5428150.725660931,79161990.7228391,12754344.97955836,35613522278.416985,44776176623.944115,9162654345.52746,46458.19249117757,205.76785420804651
5894.0,5894,98279.90414769293,96458.19249117824,96479.90414769226,1,1,98258.19249117824,21.844337220854975,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,291457.1666896168,233132.2647920418,-313306.422271382,15.499810116783792,-0.003999999999999915,0.0,37.50502651527788,41.680424640001874,5554234.945382557,81121016.58023821,12754344.852519456,35626276623.2695,44788930968.79663,9162654345.52746,46479.90414769226,205.78134523947224
5895.0,5895,98301.66667836858,96479.90414769293,96501.66667836791,1,1,98279.90414769293,21.680724130455456,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,295041.27958132187,238901.27691683164,-319823.0716743905,15.499810116783792,-0.003999999999999915,0.0,37.41817988921914,41.680424640001874,5628978.364662553,-50133739.37451659,-13200000.0,35613076623.2695,44788930968.79663,9175854345.52746,46501.66667836791,205.7948678827146
5896.0,5896,98323.28232919173,96501.66667836858,96523.28232919106,1,1,98301.66667836858,21.550577515840317,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,292831.4338414547,235335.9597831815,-326354.9907124204,15.499810116783792,-0.003999999999999915,0.0,37.33112976651653,41.680424640001874,5324961.631952186,-39609909.184885874,-13200000.0,35599876623.2695,44788930968.79663,9189054345.52746,46523.28232919106,205.80829925882105
5897.0,5897,98344.96008133738,96523.28232919173,96544.96008133671,1,1,98323.28232919173,21.804926775470562,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,291073.6041888082,232519.05664287868,-332842.82446831296,15.499810116783792,-0.003999999999999915,0.0,37.24466716322393,41.680424640001874,5100448.562018859,77633180.53843188,12754106.975859366,35612630730.24536,44801685075.77249,9189054345.52746,46544.960081336714,205.8217692229962
5898.0,5898,98366.89368383848,96544.96008133738,96566.89368383781,1,1,98344.96008133738,22.06227822673387,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,294508.9810676373,238040.02739364852,-339349.2976378283,15.499810116783792,-0.003999999999999915,0.0,37.15795615464132,41.680424640001874,5214380.869533387,79476593.64608341,12754344.97955836,35625385075.22492,44814439420.75205,9189054345.52746,46566.893683837814,205.8353981656069
5899.0,5899,98389.08615617432,96566.89368383848,96589.08615617365,1,1,98366.89368383848,22.322666444930697,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,297984.9071493105,243692.09453617185,-349260.06607691024,15.499810116783792,-0.006624960000223723,0.0,37.02587650030448,41.680424640001874,5258551.523752823,81363509.27104937,12754344.852519456,35638139420.07744,44827193765.60457,9189054345.52746,46589.08615617365,205.84918796287525
5900.0,5900,98411.33047853595,96589.08615617432,96611.33047853528,1,1,98389.08615617432,22.165978278320928,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,301501.8494262932,249478.35180078412,-360292.22102962824,15.499810116783792,-0.006624960000223723,0.0,36.87885225877347,41.680424640001874,5232378.051463855,-49074743.0035433,-13200000.0,35624939420.07744,44827193765.60457,9202254345.52746,46611.33047853528,205.863009978336
5901.0,5901,98433.4221701495,96611.33047853595,96633.42217014883,1,1,98411.33047853595,22.017404948773596,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,299385.53540383524,245988.34638241815,-372519.2064014089,15.499810116783792,-0.008000000000001393,0.0,36.71590465169206,41.680424640001874,4802507.906200895,-46213885.39127511,-13200000.0,35611739420.07744,44827193765.60457,9215454345.52746,46633.42217014883,205.87673715321117
5902.0,5902,98455.49845552481,96633.4221701495,96655.49845552414,1,1,98433.4221701495,22.13516580183627,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,297378.8247026539,242701.79406348598,-385780.63662599976,15.499810116783792,-0.008000000000001393,0.0,36.53917111878365,41.680424640001874,4389540.044388686,36604088.551373094,12754106.975859366,35624493527.0533,44839947872.58043,9215454345.52746,46655.49845552414,205.89045475506987
5903.0,5903,98477.66523111737,96655.49845552481,96677.6652311167,1,1,98455.49845552481,22.198385383281966,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,298969.36564793054,245304.93489642764,-399032.8186337964,15.499810116783792,-0.00800000000000253,0.0,36.36256083578113,41.680424640001874,4206734.932491669,19731349.791468892,12754344.97955836,35637247872.03286,44852702217.55999,9215454345.52746,46677.6652311167,205.90422858508254
5904.0,5904,98499.8038808821,96677.66523111737,96699.80388088143,1,1,98477.66523111737,22.07891414619107,0.0,0.0,1.0,1800.0,13780000.0,300000.0,10150000.0,135065338.26059207,40519.601478177625,4000.0,299823.24306319613,246708.15197856145,-412339.3210496037,15.499810116783792,-0.00800000000000253,0.0,36.1852266310406,41.680424640001874,3956778.3369745193,-37240640.798805036,-13200000.0,35624047872.03286,44852702217.55999,9228654345.52746,46699.80388088143,205.91798493847256
