ReportDate,Subdivision,LineCode,TrackNumber,beg_mp,end_mp,length_ft,length_m,grade_to_next,speed,curvature_deg,curve_radius_m,road_grade_pct,speed_kph,cumulative_distance_m,elevation_m
2022-12-28,HENDERSON,00H,SG,244.0905303030303,244.0910984848485,2.9999999999972715,0.9143999999991684,0.43,35,1.3,4407.369230769231,0.43,56.3269,10560.71039999942,-22.687422239998824
2022-12-28,HENDERSON,00H,SG,244.28371212121212,244.2842803030303,2.9999999999972715,0.9143999999991684,0.43,35,-1.9,3015.5684210526315,0.43,56.3269,10561.62479999942,-22.68349031999883
2022-12-28,HENDERSON,00H,SG,244.0873106060606,244.0878787878788,2.9999999999972715,0.9143999999991684,0.43,35,1.5,3819.72,0.43,56.3269,10562.539199999419,-22.679558399998832
2022-12-28,HENDERSON,00H,SG,244.31306818181815,244.31363636363636,2.9999999999972715,0.9143999999991684,0.43,36,-0.5,11459.16,0.43,57.93624,10563.453599999419,-22.675626479998837
2022-12-28,HENDERSON,00H,SG,244.2977272727273,244.29829545454547,2.9999999999972715,0.9143999999991684,0.43,36,-1.2,4774.650000000001,0.43,57.93624,10564.367999999418,-22.67169455999884
2022-12-28,HENDERSON,00H,SG,244.30416666666667,244.30473484848488,2.9999999999972715,0.9143999999991684,0.43,36,-0.9,6366.2,0.43,57.93624,10565.282399999418,-22.667762639998845
2022-12-28,HENDERSON,00H,SG,244.26988636363637,244.27045454545456,2.9999999999972715,0.9143999999991684,0.43,35,-2.5,2291.832,0.43,56.3269,10566.196799999418,-22.66383071999885
2022-12-28,HENDERSON,00H,SG,244.3005681818182,244.30113636363637,2.9999999999972715,0.9143999999991684,0.43,36,-1.1,5208.70909090909,0.43,57.93624,10567.111199999417,-22.659898799998853
2022-12-28,HENDERSON,00H,SG,244.2691287878788,244.26969696969695,2.9999999999972715,0.9143999999991684,0.43,35,-2.5,2291.832,0.43,56.3269,10568.025599999417,-22.655966879998857
2022-12-28,HENDERSON,00H,SG,244.1810606060606,244.1816287878788,2.9999999999972715,0.9143999999991684,0.43,35,-1.9,3015.5684210526315,0.43,56.3269,10568.939999999417,-22.65203495999886
2022-12-28,HENDERSON,00H,SG,242.0,242.00056818181815,2.9999999999972715,0.9143999999991684,0.43,38,-2.6,2203.6846153846154,0.43,61.15492,10569.854399999416,-22.648103039998865
2022-12-28,HENDERSON,00H,SG,243.8609848484849,243.86155303030304,2.9999999999972715,0.9143999999991684,0.43,35,3.5,1637.0228571428572,0.43,56.3269,10570.768799999416,-22.64417111999887
2022-12-28,HENDERSON,00H,SG,243.85625,243.85681818181817,2.9999999999972715,0.9143999999991684,0.43,35,3.3,1736.2363636363636,0.43,56.3269,10571.683199999416,-22.640239199998874
2022-12-28,HENDERSON,00H,SG,244.07083333333333,244.0714015151515,2.9999999999972715,0.9143999999991684,0.43,35,2.4,2387.3250000000003,0.43,56.3269,10572.597599999415,-22.636307279998878
2022-12-28,HENDERSON,00H,SG,244.09526515151515,244.09583333333333,2.9999999999972715,0.9143999999991684,0.43,35,1.1,5208.70909090909,0.43,56.3269,10573.511999999415,-22.632375359998882
2022-12-28,HENDERSON,00H,SG,242.0189393939394,242.01969696969695,3.999999999996362,1.2191999999988912,0.43,38,-1.8,3183.1,0.43,61.15492,10574.731199999414,-22.628443439998886
2022-12-28,HENDERSON,00H,SG,244.09583333333333,244.0965909090909,3.999999999996362,1.2191999999988912,0.43,35,1.0,5729.58,0.43,56.3269,10575.950399999414,-22.62320087999889
2022-12-28,HENDERSON,00H,SG,244.2810606060606,244.28181818181815,3.999999999996362,1.2191999999988912,0.43,36,-2.0,2864.79,0.43,57.93624,10577.169599999414,-22.617958319998895
2022-12-28,HENDERSON,00H,SG,244.3123106060606,244.31306818181815,3.999999999996362,1.2191999999988912,0.43,35,-0.5,11459.16,0.43,56.3269,10578.388799999413,-22.6127157599989
2022-12-28,HENDERSON,00H,SG,242.00757575757575,242.00833333333333,3.999999999996362,1.2191999999988912,0.43,38,-2.3,2491.121739130435,0.43,61.15492,10579.607999999413,-22.607473199998903
2022-12-28,HENDERSON,00H,SG,244.07405303030305,244.0748106060606,3.999999999996362,1.2191999999988912,0.43,35,2.3,2491.121739130435,0.43,56.3269,10580.827199999412,-22.602230639998908
2022-12-28,HENDERSON,00H,SG,244.27386363636364,244.2746212121212,3.999999999996362,1.2191999999988912,0.43,36,-2.3,2491.121739130435,0.43,57.93624,10582.046399999412,-22.596988079998912
2022-12-28,HENDERSON,00H,SG,243.8464015151515,243.8471590909091,3.999999999996362,1.2191999999988912,0.43,35,2.7,2122.0666666666666,0.43,56.3269,10583.265599999411,-22.591745519998916
2022-12-28,HENDERSON,00H,SG,244.19810606060605,244.19886363636363,3.999999999996362,1.2191999999988912,0.43,35,-2.7,2122.0666666666666,0.43,56.3269,10584.48479999941,-22.58650295999892
2022-12-28,HENDERSON,00H,SG,244.28920454545457,244.2899621212121,3.999999999996362,1.2191999999988912,0.43,35,-1.6,3580.9874999999997,0.43,56.3269,10585.70399999941,-22.581260399998925
2022-12-28,HENDERSON,00H,SG,244.2721590909091,244.27291666666667,3.999999999996362,1.2191999999988912,0.43,36,-2.4,2387.3250000000003,0.43,57.93624,10586.92319999941,-22.57601783999893
2022-12-28,HENDERSON,00H,SG,242.0149621212121,242.01571969696968,3.999999999996362,1.2191999999988912,0.43,38,-1.9,3015.5684210526315,0.43,61.15492,10588.14239999941,-22.570775279998934
2022-12-28,HENDERSON,00H,SG,244.10378787878787,244.10454545454544,3.999999999996362,1.2191999999988912,0.43,35,0.6,9549.300000000001,0.43,56.3269,10589.361599999409,-22.565532719998938
2022-12-28,HENDERSON,00H,SG,244.29242424242423,244.2931818181818,3.999999999996362,1.2191999999988912,0.43,36,-1.4,4092.557142857143,0.43,57.93624,10590.580799999409,-22.560290159998942
2022-12-28,HENDERSON,00H,SG,244.29375,244.29450757575756,3.999999999996362,1.2191999999988912,0.43,36,-1.4,4092.557142857143,0.43,57.93624,10591.799999999408,-22.555047599998947
2022-12-28,HENDERSON,00H,SG,244.0471590909091,244.04791666666668,3.999999999996362,1.2191999999988912,0.43,35,3.7,1548.535135135135,0.43,56.3269,10593.019199999408,-22.54980503999895
2022-12-28,HENDERSON,00H,SG,244.2793560606061,244.28011363636364,3.999999999996362,1.2191999999988912,0.43,36,-2.1,2728.3714285714286,0.43,57.93624,10594.238399999407,-22.544562479998955
2022-12-28,HENDERSON,00H,SG,244.30113636363637,244.30189393939395,3.999999999996362,1.2191999999988912,0.43,36,-1.0,5729.58,0.43,57.93624,10595.457599999407,-22.53931991999896
2022-12-28,HENDERSON,00H,SG,243.8602272727273,243.8609848484849,3.999999999996362,1.2191999999988912,0.43,35,3.4,1685.1705882352942,0.43,56.3269,10596.676799999406,-22.534077359998964
2022-12-28,HENDERSON,00H,SG,244.28636363636363,244.2871212121212,3.999999999996362,1.2191999999988912,0.43,36,-1.7,3370.3411764705884,0.43,57.93624,10597.895999999406,-22.528834799998968
2022-12-28,HENDERSON,00H,SG,244.29166666666663,244.29242424242423,3.999999999996362,1.2191999999988912,0.43,36,-1.5,3819.72,0.43,57.93624,10599.115199999405,-22.523592239998973
2022-12-28,HENDERSON,00H,SG,244.28295454545457,244.28371212121212,3.999999999996362,1.2191999999988912,0.43,36,-1.9,3015.5684210526315,0.43,57.93624,10600.334399999405,-22.518349679998977
2022-12-28,HENDERSON,00H,SG,244.28560606060609,244.28636363636363,3.999999999996362,1.2191999999988912,0.43,35,-1.8,3183.1,0.43,56.3269,10601.553599999404,-22.51310711999898
2022-12-28,HENDERSON,00H,SG,244.0501893939394,244.05094696969695,3.999999999996362,1.2191999999988912,0.43,35,3.5,1637.0228571428572,0.43,56.3269,10602.772799999404,-22.507864559998985
2022-12-28,HENDERSON,00H,SG,244.0835227272727,244.0842803030303,3.999999999996362,1.2191999999988912,0.43,35,1.7,3370.3411764705884,0.43,56.3269,10603.991999999404,-22.50262199999899
2022-12-28,HENDERSON,00H,SG,244.27291666666667,244.27386363636364,4.9999999999954525,1.523999999998614,0.43,35,-2.4,2387.3250000000003,0.43,56.3269,10605.515999999403,-22.497379439998994
2022-12-28,HENDERSON,00H,SG,243.86780303030304,243.86875,4.9999999999954525,1.523999999998614,0.43,35,3.7,1548.535135135135,0.43,56.3269,10607.039999999402,-22.490826239999
2022-12-28,HENDERSON,00H,SG,242.01780303030304,242.01875,4.9999999999954525,1.523999999998614,0.43,38,-1.8,3183.1,0.43,61.15492,10608.563999999402,-22.484273039999003
2022-12-28,HENDERSON,00H,SG,244.1871212121212,244.18806818181815,4.9999999999954525,1.523999999998614,0.43,35,-2.3,2491.121739130435,0.43,56.3269,10610.087999999401,-22.477719839999008
2022-12-28,HENDERSON,00H,SG,244.04791666666668,244.04886363636365,4.9999999999954525,1.523999999998614,0.43,35,3.6,1591.55,0.43,56.3269,10611.6119999994,-22.471166639999012
2022-12-28,HENDERSON,00H,SG,244.2871212121212,244.28806818181815,4.9999999999954525,1.523999999998614,0.43,35,-1.7,3370.3411764705884,0.43,56.3269,10613.1359999994,-22.464613439999017
2022-12-28,HENDERSON,00H,SG,244.26363636363635,244.26458333333332,4.9999999999954525,1.523999999998614,0.43,35,-2.7,2122.0666666666666,0.43,56.3269,10614.6599999994,-22.45806023999902
2022-12-28,HENDERSON,00H,SG,244.28011363636364,244.2810606060606,4.9999999999954525,1.523999999998614,0.43,35,-2.0,2864.79,0.43,56.3269,10616.183999999399,-22.451507039999026
2022-12-28,HENDERSON,00H,SG,244.04488636363635,244.04583333333332,4.9999999999954525,1.523999999998614,0.43,35,3.8,1507.7842105263157,0.43,56.3269,10617.707999999398,-22.44495383999903
2022-12-28,HENDERSON,00H,SG,243.85530303030305,243.85625,4.9999999999954525,1.523999999998614,0.43,35,3.2,1790.4937499999999,0.43,56.3269,10619.231999999398,-22.438400639999035
2022-12-28,HENDERSON,00H,SG,244.09128787878788,244.09223484848485,4.9999999999954525,1.523999999998614,0.43,35,1.3,4407.369230769231,0.43,56.3269,10620.755999999397,-22.43184743999904
2022-12-28,HENDERSON,00H,SG,244.0967803030303,244.09772727272727,4.9999999999954525,1.523999999998614,0.43,35,1.0,5729.58,0.43,56.3269,10622.279999999397,-22.425294239999044
2022-12-28,HENDERSON,00H,SG,244.2820075757576,244.28295454545457,4.9999999999954525,1.523999999998614,0.43,35,-1.9,3015.5684210526315,0.43,56.3269,10623.803999999396,-22.41874103999905
2022-12-28,HENDERSON,00H,SG,244.30757575757576,244.30852272727273,4.9999999999954525,1.523999999998614,0.43,36,-0.7,8185.114285714286,0.43,57.93624,10625.327999999396,-22.412187839999053
2022-12-28,HENDERSON,00H,SG,244.27083333333337,244.2717803030303,4.9999999999954525,1.523999999998614,0.43,35,-2.5,2291.832,0.43,56.3269,10626.851999999395,-22.405634639999057
2022-12-28,HENDERSON,00H,SG,244.2952651515151,244.2962121212121,4.9999999999954525,1.523999999998614,0.43,36,-1.3,4407.369230769231,0.43,57.93624,10628.375999999394,-22.399081439999062
2022-12-28,HENDERSON,00H,SG,244.10511363636363,244.1060606060606,4.9999999999954525,1.523999999998614,0.43,35,0.6,9549.300000000001,0.43,56.3269,10629.899999999394,-22.392528239999066
2022-12-28,HENDERSON,00H,SG,244.28825757575757,244.28920454545457,4.9999999999954525,1.523999999998614,0.43,36,-1.6,3580.9874999999997,0.43,57.93624,10631.423999999393,-22.38597503999907
2022-12-28,HENDERSON,00H,SG,244.07670454545453,244.0776515151515,4.9999999999954525,1.523999999998614,0.43,35,2.1,2728.3714285714286,0.43,56.3269,10632.947999999393,-22.379421839999075
2022-12-28,HENDERSON,00H,SG,243.8590909090909,243.8600378787879,5.000000000145519,1.5240000000443543,0.43,35,3.4,1685.1705882352942,0.43,56.3269,10634.471999999438,-22.37286863999908
2022-12-28,HENDERSON,00H,SG,244.0655303030303,244.06666666666663,5.999999999994543,1.8287999999983369,0.43,35,2.7,2122.0666666666666,0.43,56.3269,10636.300799999435,-22.36631543999889
2022-12-28,HENDERSON,00H,SG,244.2844696969697,244.28560606060609,5.999999999994543,1.8287999999983369,0.43,36,-1.8,3183.1,0.43,57.93624,10638.129599999433,-22.358451599998897
2022-12-28,HENDERSON,00H,SG,244.0715909090909,244.0727272727273,5.999999999994543,1.8287999999983369,0.43,35,2.4,2387.3250000000003,0.43,56.3269,10639.95839999943,-22.350587759998906
2022-12-28,HENDERSON,00H,SG,244.30265151515152,244.3037878787879,5.999999999994543,1.8287999999983369,0.43,36,-0.9,6366.2,0.43,57.93624,10641.787199999428,-22.342723919998914
2022-12-28,HENDERSON,00H,SG,244.31117424242424,244.3123106060606,5.999999999994543,1.8287999999983369,0.43,36,-0.5,11459.16,0.43,57.93624,10643.615999999425,-22.334860079998922
2022-12-28,HENDERSON,00H,SG,244.2587121212121,244.25984848484848,5.999999999994543,1.8287999999983369,0.43,35,-2.8,2046.2785714285715,0.43,56.3269,10645.444799999423,-22.32699623999893
2022-12-28,HENDERSON,00H,SG,244.26041666666663,244.26155303030305,5.999999999994543,1.8287999999983369,0.43,35,-2.8,2046.2785714285715,0.43,56.3269,10647.27359999942,-22.31913239999894
2022-12-28,HENDERSON,00H,SG,244.04583333333332,244.04696969696968,5.999999999994543,1.8287999999983369,0.43,35,3.7,1548.535135135135,0.43,56.3269,10649.102399999418,-22.311268559998947
2022-12-28,HENDERSON,00H,SG,244.2746212121212,244.2757575757576,5.999999999994543,1.8287999999983369,0.43,35,-2.3,2491.121739130435,0.43,56.3269,10650.931199999415,-22.303404719998955
2022-12-28,HENDERSON,00H,SG,244.04905303030304,244.0501893939394,5.999999999994543,1.8287999999983369,0.43,35,3.6,1591.55,0.43,56.3269,10652.759999999413,-22.295540879998963
2022-12-28,HENDERSON,00H,SG,244.2782196969697,244.2793560606061,5.999999999994543,1.8287999999983369,0.43,35,-2.1,2728.3714285714286,0.43,56.3269,10654.58879999941,-22.28767703999897
2022-12-28,HENDERSON,00H,SG,244.0727272727273,244.07386363636363,5.999999999994543,1.8287999999983369,0.43,35,2.3,2491.121739130435,0.43,56.3269,10656.417599999408,-22.27981319999898
2022-12-28,HENDERSON,00H,SG,244.1089015151515,244.1100378787879,6.00000000014461,1.8288000000440772,0.43,35,0.4,14323.949999999999,0.43,56.3269,10658.246399999452,-22.271949359998988
2022-12-28,HENDERSON,00H,SG,243.8662878787879,243.86761363636364,6.9999999999936335,2.1335999999980597,0.43,35,3.7,1548.535135135135,0.43,56.3269,10660.37999999945,-22.264085519998797
2022-12-28,HENDERSON,00H,SG,244.09375,244.09507575757576,6.9999999999936335,2.1335999999980597,0.43,35,1.1,5208.70909090909,0.43,56.3269,10662.513599999447,-22.254911039998806
2022-12-28,HENDERSON,00H,SG,244.0433712121212,244.04469696969696,6.9999999999936335,2.1335999999980597,0.43,35,3.8,1507.7842105263157,0.43,56.3269,10664.647199999445,-22.245736559998814
2022-12-28,HENDERSON,00H,SG,244.08882575757576,244.09015151515152,6.9999999999936335,2.1335999999980597,0.43,35,1.4,4092.557142857143,0.43,56.3269,10666.780799999442,-22.236562079998823
2022-12-28,HENDERSON,00H,SG,244.29867424242423,244.3,6.9999999999936335,2.1335999999980597,0.43,36,-1.1,5208.70909090909,0.43,57.93624,10668.91439999944,-22.22738759999883
2022-12-28,HENDERSON,00H,SG,244.27613636363637,244.27746212121212,6.9999999999936335,2.1335999999980597,0.43,35,-2.2,2604.354545454545,0.43,56.3269,10671.047999999437,-22.21821311999884
2022-12-28,HENDERSON,00H,SG,243.84015151515152,243.84147727272727,6.9999999999936335,2.1335999999980597,0.43,35,2.3,2491.121739130435,0.43,56.3269,10673.181599999434,-22.209038639998848
2022-12-28,HENDERSON,00H,SG,243.84280303030303,243.8441287878788,6.9999999999936335,2.1335999999980597,0.43,35,2.5,2291.832,0.43,56.3269,10675.315199999432,-22.199864159998857
2022-12-28,HENDERSON,00H,SG,244.05113636363637,244.05246212121213,6.9999999999936335,2.1335999999980597,0.43,35,3.5,1637.0228571428572,0.43,56.3269,10677.448799999429,-22.190689679998865
2022-12-28,HENDERSON,00H,SG,244.05852272727273,244.0598484848485,6.9999999999936335,2.1335999999980597,0.43,35,3.1,1848.2516129032258,0.43,56.3269,10679.582399999426,-22.181515199998874
2022-12-28,HENDERSON,00H,SG,243.84147727272727,243.84280303030303,6.9999999999936335,2.1335999999980597,0.43,35,2.4,2387.3250000000003,0.43,56.3269,10681.715999999424,-22.172340719998882
2022-12-28,HENDERSON,00H,SG,242.0159090909091,242.01742424242423,7.999999999992724,2.4383999999977823,0.43,38,-1.9,3015.5684210526315,0.43,61.15492,10684.154399999421,-22.16316623999889
2022-12-28,HENDERSON,00H,SG,244.09223484848485,244.09375,7.999999999992724,2.4383999999977823,0.43,35,1.2,4774.650000000001,0.43,56.3269,10686.592799999418,-22.1526811199989
2022-12-28,HENDERSON,00H,SG,243.85132575757575,243.8528409090909,7.999999999992724,2.4383999999977823,0.43,35,3.0,1909.86,0.43,56.3269,10689.031199999416,-22.142195999998908
2022-12-28,HENDERSON,00H,SG,244.0748106060606,244.07632575757577,7.999999999992724,2.4383999999977823,0.43,35,2.2,2604.354545454545,0.43,56.3269,10691.469599999413,-22.131710879998916
2022-12-28,HENDERSON,00H,SG,243.85378787878787,243.85530303030305,7.999999999992724,2.4383999999977823,0.43,35,3.1,1848.2516129032258,0.43,56.3269,10693.90799999941,-22.121225759998925
2022-12-28,HENDERSON,00H,SG,244.2619318181818,244.26344696969696,7.999999999992724,2.4383999999977823,0.43,35,-2.8,2046.2785714285715,0.43,56.3269,10696.346399999407,-22.110740639998934
2022-12-28,HENDERSON,00H,SG,244.0564393939394,244.05795454545455,7.999999999992724,2.4383999999977823,0.43,35,3.2,1790.4937499999999,0.43,56.3269,10698.784799999405,-22.100255519998942
2022-12-28,HENDERSON,00H,SG,244.0820075757576,244.0835227272727,7.999999999992724,2.4383999999977823,0.43,35,1.8,3183.1,0.43,56.3269,10701.223199999402,-22.08977039999895
2022-12-28,HENDERSON,00H,SG,244.2647727272727,244.2662878787879,8.00000000014279,2.438400000043522,0.43,35,-2.7,2122.0666666666666,0.43,56.3269,10703.661599999445,-22.07928527999896
2022-12-28,HENDERSON,00H,SG,243.84469696969697,243.8464015151515,8.999999999991815,2.743199999997505,0.43,35,2.6,2203.6846153846154,0.43,56.3269,10706.404799999442,-22.068800159998773
2022-12-28,HENDERSON,00H,SG,244.1929924242424,244.19469696969696,8.999999999991815,2.743199999997505,0.43,35,-2.5,2291.832,0.43,56.3269,10709.147999999439,-22.057004399998785
2022-12-28,HENDERSON,00H,SG,244.06193181818185,244.06363636363636,8.999999999991815,2.743199999997505,0.43,35,2.9,1975.7172413793103,0.43,56.3269,10711.891199999436,-22.045208639998798
2022-12-28,HENDERSON,00H,SG,243.84791666666663,243.8496212121212,8.999999999991815,2.743199999997505,0.43,35,2.8,2046.2785714285715,0.43,56.3269,10714.634399999433,-22.03341287999881
2022-12-28,HENDERSON,00H,SG,244.06704545454545,244.06875,8.999999999991815,2.743199999997505,0.43,35,2.6,2203.6846153846154,0.43,56.3269,10717.37759999943,-22.021617119998822
2022-12-28,HENDERSON,00H,SG,243.8496212121212,243.85132575757575,8.999999999991815,2.743199999997505,0.43,35,2.9,1975.7172413793103,0.43,56.3269,10720.120799999428,-22.009821359998835
2022-12-28,HENDERSON,00H,SG,244.18541666666667,244.1871212121212,8.999999999991815,2.743199999997505,0.43,35,-2.2,2604.354545454545,0.43,56.3269,10722.863999999425,-21.998025599998847
2022-12-28,HENDERSON,00H,SG,244.18371212121212,244.18541666666667,8.999999999991815,2.743199999997505,0.43,35,-2.1,2728.3714285714286,0.43,56.3269,10725.607199999422,-21.98622983999886
2022-12-28,HENDERSON,00H,SG,244.10189393939393,244.10378787878787,9.999999999990903,3.047999999997228,0.43,35,0.7,8185.114285714286,0.43,56.3269,10728.655199999419,-21.974434079998872
2022-12-28,HENDERSON,00H,SG,242.01268939393935,242.01458333333332,9.999999999990903,3.047999999997228,0.43,38,-2.0,2864.79,0.43,61.15492,10731.703199999416,-21.961327679998885
2022-12-28,HENDERSON,00H,SG,244.06363636363636,244.0655303030303,9.999999999990903,3.047999999997228,0.43,35,2.8,2046.2785714285715,0.43,56.3269,10734.751199999413,-21.948221279998897
2022-12-28,HENDERSON,00H,SG,244.09772727272727,244.0996212121212,9.999999999990903,3.047999999997228,0.43,35,0.9,6366.2,0.43,56.3269,10737.79919999941,-21.93511487999891
2022-12-28,HENDERSON,00H,SG,244.3282196969697,244.33011363636365,9.999999999990903,3.047999999997228,0.43,36,0.0,1000000.0,0.43,57.93624,10740.847199999407,-21.922008479998922
2022-12-28,HENDERSON,00H,SG,242.00833333333333,242.0102272727273,9.999999999990903,3.047999999997228,0.43,38,-2.2,2604.354545454545,0.43,61.15492,10743.895199999404,-21.908902079998935
2022-12-28,HENDERSON,00H,SG,244.0850378787879,244.08693181818185,9.999999999990903,3.047999999997228,0.43,35,1.6,3580.9874999999997,0.43,56.3269,10746.943199999401,-21.895795679998947
2022-12-28,HENDERSON,00H,SG,244.05454545454543,244.0564393939394,9.999999999990903,3.047999999997228,0.43,35,3.3,1736.2363636363636,0.43,56.3269,10749.991199999398,-21.88268927999896
2022-12-28,HENDERSON,00H,SG,244.0689393939394,244.07083333333333,9.999999999990903,3.047999999997228,0.43,35,2.5,2291.832,0.43,56.3269,10753.039199999395,-21.869582879998973
2022-12-28,HENDERSON,00H,SG,243.86174242424244,243.86363636363637,9.999999999990903,3.047999999997228,0.43,35,3.5,1637.0228571428572,0.43,56.3269,10756.087199999392,-21.856476479998985
2022-12-28,HENDERSON,00H,SG,244.0780303030303,244.07992424242423,10.000000000140972,3.0480000000429683,0.43,35,2.0,2864.79,0.43,56.3269,10759.135199999435,-21.843370079998998
2022-12-28,HENDERSON,00H,SG,244.05246212121213,244.05454545454543,10.999999999989996,3.3527999999969507,0.43,35,3.4,1685.1705882352942,0.43,56.3269,10762.487999999432,-21.83026367999881
2022-12-28,HENDERSON,00H,SG,244.0598484848485,244.06193181818185,10.999999999989996,3.3527999999969507,0.43,35,3.0,1909.86,0.43,56.3269,10765.840799999429,-21.815846639998824
2022-12-28,HENDERSON,00H,SG,242.0018939393939,242.00397727272727,10.999999999989996,3.3527999999969507,0.43,38,-2.5,2291.832,0.43,61.15492,10769.193599999426,-21.801429599998837
2022-12-28,HENDERSON,00H,SG,243.85700757575756,243.8590909090909,10.999999999989996,3.3527999999969507,0.43,35,3.3,1736.2363636363636,0.43,56.3269,10772.546399999423,-21.78701255999885
2022-12-28,HENDERSON,00H,SG,244.1816287878788,244.18371212121212,10.999999999989996,3.3527999999969507,0.43,35,-2.0,2864.79,0.43,56.3269,10775.89919999942,-21.772595519998863
2022-12-28,HENDERSON,00H,SG,244.3090909090909,244.31117424242424,10.999999999989996,3.3527999999969507,0.43,36,-0.6,9549.300000000001,0.43,57.93624,10779.251999999417,-21.758178479998875
2022-12-28,HENDERSON,00H,SG,244.07992424242423,244.0820075757576,10.999999999989996,3.3527999999969507,0.43,35,1.9,3015.5684210526315,0.43,56.3269,10782.604799999413,-21.743761439998888
2022-12-28,HENDERSON,00H,SG,244.31363636363636,244.3159090909091,11.999999999989086,3.6575999999966737,0.43,36,-0.4,14323.949999999999,0.43,57.93624,10786.26239999941,-21.7293443999989
2022-12-28,HENDERSON,00H,SG,243.86363636363637,243.8659090909091,11.999999999989086,3.6575999999966737,0.43,35,3.6,1591.55,0.43,56.3269,10789.919999999407,-21.713616719998914
2022-12-28,HENDERSON,00H,SG,244.10625,244.1085227272727,11.999999999989086,3.6575999999966737,0.43,35,0.5,11459.16,0.43,56.3269,10793.577599999404,-21.697889039998927
2022-12-28,HENDERSON,00H,SG,242.00397727272727,242.00625,11.999999999989086,3.6575999999966737,0.43,38,-2.4,2387.3250000000003,0.43,61.15492,10797.2351999994,-21.68216135999894
2022-12-28,HENDERSON,00H,SG,244.0996212121212,244.10189393939393,11.999999999989086,3.6575999999966737,0.43,35,0.8,7161.974999999999,0.43,56.3269,10800.892799999398,-21.666433679998953
2022-12-28,HENDERSON,00H,SG,244.30473484848488,244.3070075757576,11.999999999989086,3.6575999999966737,0.43,36,-0.8,7161.974999999999,0.43,57.93624,10804.550399999394,-21.650705999998966
2022-12-28,HENDERSON,00H,SG,244.2662878787879,244.26875,12.999999999988177,3.962399999996397,0.43,35,-2.6,2203.6846153846154,0.43,56.3269,10808.512799999391,-21.63497831999898
2022-12-28,HENDERSON,00H,SG,244.18920454545457,244.19166666666663,12.999999999988177,3.962399999996397,0.43,35,-2.4,2387.3250000000003,0.43,56.3269,10812.475199999388,-21.617939999998995
2022-12-28,HENDERSON,00H,SG,242.0102272727273,242.01268939393935,12.999999999988177,3.962399999996397,0.43,38,-2.1,2728.3714285714286,0.43,61.15492,10816.437599999384,-21.600901679999012
2022-12-28,HENDERSON,00H,SG,244.3189393939394,244.32178030303027,14.999999999986358,4.571999999995842,0.43,36,-0.2,28647.899999999998,0.43,57.93624,10821.009599999381,-21.58386335999903
2022-12-28,HENDERSON,00H,SG,244.3159090909091,244.3189393939394,15.999999999985448,4.876799999995565,0.43,36,-0.3,19098.600000000002,0.43,57.93624,10825.886399999377,-21.564203759999046
2022-12-28,HENDERSON,00H,SG,243.86875,243.8717803030303,15.999999999985448,4.876799999995565,0.43,35,3.8,1507.7842105263157,0.43,56.3269,10830.763199999374,-21.543233519999067
2022-12-28,HENDERSON,00H,SG,244.19905303030305,244.2022727272727,16.99999999998454,5.181599999995288,0.43,35,-2.7,2122.0666666666666,0.43,56.3269,10835.944799999368,-21.522263279999088
2022-12-28,HENDERSON,00H,SG,244.24753787878788,244.25094696969697,17.99999999998363,5.48639999999501,0.43,35,-3.0,1909.86,0.43,56.3269,10841.431199999362,-21.49998239999911
2022-12-28,HENDERSON,00H,SG,244.19469696969696,244.19810606060605,17.99999999998363,5.48639999999501,0.43,35,-2.6,2203.6846153846154,0.43,56.3269,10846.917599999357,-21.47639087999913
2022-12-28,HENDERSON,00H,SG,244.03958333333333,244.0433712121212,19.99999999998181,6.095999999994456,0.43,35,3.9,1469.123076923077,0.43,56.3269,10853.01359999935,-21.45279935999915
2022-12-28,HENDERSON,00H,SG,243.8717803030303,243.87632575757576,23.999999999978172,7.3151999999933475,0.43,35,3.9,1469.123076923077,0.43,56.3269,10860.328799999344,-21.426586559999176
2022-12-28,HENDERSON,00H,SG,243.99242424242425,243.9981060606061,29.999999999972715,9.143999999991685,0.43,35,4.0,1432.395,0.43,56.3269,10869.472799999336,-21.395131199999206
2022-12-28,HENDERSON,00H,SG,244.32178030303027,244.32821969696968,33.99999999996908,10.363199999990576,0.43,36,-0.1,57295.799999999996,0.43,57.93624,10879.835999999326,-21.35581199999924
2022-12-28,HENDERSON,00H,SG,244.25113636363636,244.2587121212121,39.99999999996362,12.191999999988912,0.43,35,-2.9,1975.7172413793103,0.43,56.3269,10892.027999999314,-21.311250239999282
2022-12-28,HENDERSON,00H,SG,244.2335227272727,244.2473484848485,73.00000000008367,22.250400000025504,0.43,35,-3.0,1909.86,0.43,56.3269,10914.27839999934,-21.25882463999933
2022-12-28,HENDERSON,00H,SG,243.9981060606061,244.01268939393935,76.99999999992997,23.469599999978655,0.43,35,4.1,1397.458536585366,0.43,56.3269,10937.74799999932,-21.16314791999922
2022-12-28,HENDERSON,00H,SG,244.2179924242424,244.23314393939393,79.99999999992724,24.383999999977824,0.43,35,-2.9,1975.7172413793103,0.43,56.3269,10962.131999999297,-21.06222863999931
2022-12-28,HENDERSON,00H,SG,244.2022727272727,244.2179924242424,83.00000000007458,25.29840000002273,0.43,35,-2.8,2046.2785714285715,0.43,56.3269,10987.43039999932,-20.95737743999941
