milepost,peak_loco_kN,peak_air_kN,total_peak_kN
208.77500000000725,553.2508113417014,621.1704920314315,1174.421303373133
208.82500000000726,550.3564441183606,558.3654537572173,1108.721897875578
208.87500000000728,550.3015568980724,445.63239260493003,995.9339495030024
208.9250000000073,550.1959127813118,290.19067638341795,840.3865891647297
208.9750000000073,547.2727363161725,144.52731837637876,691.8000546925513
209.0250000000073,542.6169335470744,52.60982231262365,595.2267558596981
209.07500000000732,539.7375567332696,13.548733869829364,553.2862906030989
209.12500000000733,539.6753409836359,2.406309317239587,542.0816503008755
209.17500000000734,539.6384799383721,0.2867185218910714,539.9251984602632
209.22500000000736,537.0920761257426,0.02001765568158294,537.1120937814242
209.27500000000737,532.8573169594421,0.0,532.8573169594421
209.32500000000738,529.3778764393657,0.0,529.3778764393657
209.3750000000074,527.668597476502,0.002463944228919446,527.6710614207309
209.4250000000074,526.5320462651739,0.03224022077691301,526.5642864859508
209.4750000000074,524.4087132321697,0.2579711132996184,524.6666843454693
209.52500000000742,522.0754357629098,1.369629007993821,523.4450647709036
209.57500000000744,521.5300744936555,4.946520023468641,526.4765945171242
209.62500000000745,522.701080296531,12.520815242547844,535.2218955390789
209.67500000000746,524.1769334788419,23.163141287390467,547.3400747662323
209.72500000000747,525.2137572715216,33.203592911254766,558.4173501827763
209.77500000000748,525.5656619696459,39.99463568626835,565.5602976559143
209.8250000000075,525.5834551822155,46.18436519755009,571.7678203797656
209.8750000000075,526.2150651163281,63.54655151318462,589.7616166295127
209.92500000000751,527.8514714824536,114.10394562829998,641.9554171107536
209.97500000000753,529.710985495671,212.31026568431403,742.021251179985
210.02500000000754,530.2643496075939,334.93354039733833,865.1978900049322
210.07500000000755,528.9563842538167,433.1277028629215,962.0840871167383
210.12500000000756,527.6011160831837,483.6108206825281,1011.2119367657117
210.17500000000757,528.4735231835001,500.7360570984342,1029.2095802819342
210.22500000000758,531.3514308765511,506.7505981369942,1038.1020290135452
210.2750000000076,534.3681864315034,514.8547744548971,1049.2229608864004
210.3250000000076,536.0996788954508,529.7573732050664,1065.8570521005172
210.37500000000762,535.8395448408905,548.3170953230457,1084.1566401639361
210.42500000000763,534.8842298289986,563.178559010654,1098.0627888396525
210.47500000000764,536.366648328287,570.8086888817534,1107.1753372100404
210.52500000000765,541.5047493533895,573.320474131383,1114.8252234847723
210.57500000000766,547.9420334505842,573.8506418881051,1121.7926753386892
210.62500000000767,552.5030501646354,573.9223922916241,1126.4254424562596
210.67500000000769,554.1962928787619,573.9286183847789,1128.124911263541
210.7250000000077,554.1863852146191,573.9286183847789,1128.115003599398
210.7750000000077,553.8875865619056,573.9874260774336,1127.8750126393393
210.82500000000772,553.7820318806295,574.6914807019068,1128.4735125825364
210.87500000000773,553.662233843456,580.0027237811429,1133.6649576245989
210.92500000000774,553.3273953712098,605.9708880235655,1159.2982833947754
210.97500000000775,552.7008481124543,688.669035691797,1241.3698838042515
211.02500000000776,551.4664131991923,861.3284254560542,1412.7948386552466
211.07500000000778,549.33578130186,1099.5191722785003,1648.8549535803604
211.1250000000078,546.808239186145,1318.4280157050152,1865.2362548911601
211.1750000000078,544.8985657548993,1453.384826620646,1998.2833923755452
211.2250000000078,544.1899648728001,1509.3970548496652,2053.5870197224654
211.27500000000782,544.6180431749336,1525.0335027490266,2069.6515459239604
211.32500000000783,545.8083904180179,1527.9546589033214,2073.763049321339
211.37500000000784,547.4744532109737,1528.3170842321915,2075.791537443165
211.42500000000786,549.4230224910841,1528.3434304489906,2077.7664529400745
211.47500000000787,550.8631029024464,1528.3434304489906,2079.206533351437
211.52500000000788,550.4751167812619,1528.3434304489906,2078.8185472302525
211.5750000000079,548.2740688240455,1528.3434304489906,2076.617499273036
211.6250000000079,546.9120164640624,1528.3434304489906,2075.2554469130528
211.6750000000079,549.1336085059993,1528.3434304489906,2077.47703895499
211.72500000000792,553.6755625882968,1528.3434304489906,2082.018993037287
211.77500000000794,556.7534306486992,1528.3434304489906,2085.0968610976897
211.82500000000795,557.232362929805,1528.3434304489906,2085.5757933787954
211.87500000000796,556.1734509558642,1528.3434304489906,2084.5168814048548
211.92500000000797,553.7092134608775,1528.2834463999898,2081.992659860867
211.97500000000798,550.8492468302352,1527.5803143930339,2078.429561223269
212.025000000008,550.7557628484985,1522.3357610391047,2073.091523887603
212.075000000008,554.5217499599928,1497.1259548112012,2051.647704771194
212.12500000000801,558.8994005832266,1418.827466083739,1977.7268666669656
212.17500000000803,560.999492369696,1261.1189758767728,1822.1184682464686
212.22500000000804,562.1748800673049,1054.150234183665,1616.3251142509698
212.27500000000805,565.1909962880719,876.8330012779741,1442.023997566046
212.32500000000806,570.1816029232535,780.8604514579312,1351.0420543811847
212.37500000000807,574.6576325788466,759.9334719191136,1334.5911044979603
212.42500000000808,576.5516861909246,784.7481756513959,1361.2998618423203
212.4750000000081,575.9271706196041,826.4976651438091,1402.4248357634133
212.5250000000081,574.0419732874906,861.8601436462523,1435.902116933743
212.57500000000812,572.5349478245704,883.7348634155592,1456.2698112401295
212.62500000000813,572.9969461449266,901.9663585891108,1474.9633047340374
212.67500000000814,576.5165158836109,927.291371839087,1503.8078877226978
212.72500000000815,582.7701403481294,957.5400838836098,1540.310224231739
212.77500000000816,588.3557463790765,981.6417490888646,1569.997495467941
212.82500000000817,587.4408941513025,994.0084929216417,1581.4493870729443
212.87500000000819,576.4680468808389,998.0795382734087,1574.5475851542476
212.9250000000082,558.8643073607989,998.9388223152984,1557.8031296760973
212.9750000000082,543.8680629051473,999.0551137644882,1542.9231766696355
213.02500000000822,539.8814088266201,999.0652048770152,1538.9466137036352
213.07500000000823,548.7315080835116,999.0652048770152,1547.7967129605267
213.12500000000824,564.3068895439817,999.0652048770152,1563.3720944209967
213.17500000000825,577.4334802649007,999.0745146879281,1576.5079949528288
213.22500000000827,583.7476167858716,999.1818023036243,1582.929419089496
213.27500000000828,585.0917196680639,999.9745565147241,1585.066276182788
213.3250000000083,584.7613511483579,1003.7304022989591,1588.491753447317
213.3750000000083,584.0711062504014,1015.1396543891849,1599.2107606395862
213.4250000000083,582.5314599163802,1037.3618430682918,1619.8933029846721
213.47500000000832,579.6570093857066,1065.1139982669365,1644.7710076526432
213.52500000000833,575.7010029972346,1087.3651944812398,1663.0661974784744
213.57500000000834,571.2683941100726,1099.10873362816,1670.3771277382325
213.62500000000836,567.4221181356389,1105.334645227457,1672.756763363096
213.67500000000837,565.0052440124697,1117.8298743650694,1682.835118377539
213.72500000000838,563.5139896575749,1153.4861419406345,1717.0001315982095
213.7750000000084,562.3025637316778,1222.7354101441545,1785.0379738758322
213.8250000000084,561.8451427414801,1309.2212248088272,1871.0663675503074
213.8750000000084,562.5247940777846,1378.6406249376744,1941.165419015459
213.92500000000842,563.6453253953597,1415.5155099531112,1979.1608353484708
213.97500000000844,564.2830474677065,1433.4997489415791,1997.7827964092858
214.02500000000845,563.7112291489894,1455.0521290665106,2018.7633582155
214.07500000000846,560.6752035020801,1493.5552075495814,2054.2304110516616
214.12500000000847,554.158832491943,1551.574551374637,2105.73338386658
214.17500000000848,545.7814363699083,1674.3968991410832,2220.1783355109915
214.2250000000085,539.597256104091,2100.278356860923,2639.8756129650137
214.2750000000085,538.9393528997003,3346.9950937268304,3885.9344466265306
214.32500000000852,543.7231348437851,5778.600181861397,6322.323316705182
214.37500000000853,549.3725583210837,8841.570195125136,9390.94275344622
214.42500000000854,551.61328178414,11328.718755551012,11880.332037335153
214.47500000000855,553.4948584929276,12633.394572046605,13186.889430539533
214.52500000000856,560.0543108047816,13077.126463033519,13637.180773838301
214.57500000000857,568.9794671292873,13175.474167484208,13744.453634613496
214.62500000000858,574.6965683721568,13189.77364861595,13764.470216988107
214.6750000000086,574.8224270571236,13191.148399791828,13765.970826848952
214.7250000000086,569.0771017616819,13191.180786827585,13760.257888589267
214.77500000000862,559.9857150803233,13191.180786827585,13751.166501907908
214.82500000000863,554.8631082192995,13191.180786827585,13746.043895046883
214.87500000000864,558.502707428336,13191.180786827585,13749.68349425592
214.92500000000865,566.3318412955764,13191.180786827585,13757.51262812316
214.97500000000866,571.3971646423659,13191.180786827585,13762.57795146995
215.02500000000867,571.5298291167095,13191.180786827585,13762.710615944294
215.07500000000869,568.0000085770907,13191.180786827585,13759.180795404674
215.1250000000087,563.5351129302771,13191.180786827585,13754.715899757863
215.1750000000087,560.072707248533,13191.180786827585,13751.253494076118
215.22500000000872,556.4839871800261,13190.312367169327,13746.796354349353
215.27500000000873,551.6621925611747,13179.996061069602,13731.658253630776
215.32500000000874,548.9123138083221,13102.492573561667,13651.404887369989
215.37500000000875,553.7666315518621,12725.876527772383,13279.643159324245
215.42500000000877,568.5018239674347,11537.15842680406,12105.660250771496
215.47500000000878,588.0975120295774,9086.18791908887,9674.285431118447
215.5250000000088,602.2506398211191,5761.0591765466215,6363.3098163677405
215.5750000000088,611.2070471114414,2768.6609141800523,3379.867961291494
215.6250000000088,629.723092462778,971.3833654206501,1601.106457883428
215.67500000000882,661.3345052389725,274.8665595175387,936.2010647565112
215.72500000000883,689.9216868095655,278.6709713975225,968.592658207088
215.77500000000884,700.9065331534347,1098.403895931301,1799.3104290847355
215.82500000000886,688.5548151756128,3495.592362693277,4184.14717786889
215.87500000000887,651.4726167562086,7924.813954533015,8576.286571289224
215.92500000000888,599.8065836978437,13257.907196902215,13857.71378060006
215.9750000000089,554.3487346811975,17426.28796506145,17980.636699742645
216.0250000000089,527.5614229435824,19532.819613479132,20060.381036422714
216.0750000000089,516.7037837435912,20219.185909881606,20735.8896936252
216.12500000000892,513.9533413768961,20363.099264814242,20877.052606191137
216.17500000000894,513.197095991572,20382.492567111898,20895.68966310347
216.22500000000895,511.5293326517016,20384.162498937512,20895.691831589214
216.27500000000896,509.38808837639226,20384.162498937512,20893.550587313905
216.32500000000897,508.097174157729,20384.162498937512,20892.259673095243
216.37500000000898,507.60167227095667,20384.162498937512,20891.76417120847
216.425000000009,507.00889420250803,20384.162498937512,20891.17139314002
216.475000000009,505.925605315663,20384.162498937512,20890.088104253176
216.52500000000902,504.1236420750398,20384.162498937512,20888.28614101255
216.57500000000903,501.33456408139944,20384.162498937512,20885.497063018913
216.62500000000904,498.6443907360952,20384.162498937512,20882.806889673608
216.67500000000905,498.36482929482816,20384.162498937512,20882.52732823234
216.72500000000906,501.71093705607933,20384.162498937512,20885.87343599359
216.77500000000907,506.98303093995236,20382.82663778308,20889.80966872303
216.82500000000908,510.7804096886316,20366.973244195528,20877.75365388416
216.8750000000091,511.3217300720987,20247.93471832702,20759.256448399115
216.9250000000091,509.68067501053486,19669.947384385272,20179.628059395807
216.97500000000912,508.1467756806307,17847.77122050536,18355.91799618599
217.02500000000913,508.1176793177128,14096.9389923934,14605.056671711112
217.07500000000914,509.61967839671314,9019.865116615661,9529.484795012375
217.12500000000915,512.010017629378,4464.161754284632,4976.17177191401
217.17500000000916,514.1146127263828,1734.0594672440134,2248.174079970396
217.22500000000917,514.6548626207284,639.0007986052512,1153.6556612259797
217.2750000000092,513.0859121972699,351.96582283197307,865.051735029243
217.3250000000092,510.14355167327767,312.2251544764788,822.3687061497565
217.3750000000092,507.9303230588269,317.3867895678914,825.3171126267183
217.42500000000922,508.42047961635245,322.9781760511334,831.3986556674859
217.47500000000923,511.38427416880745,324.96983370219147,836.3541078709989
217.52500000000924,515.042774786021,325.3902170407654,840.4329918267864
217.57500000000925,518.8901262629503,325.4471097389592,844.3372360019096
217.62500000000927,523.7159266471932,325.45204656469696,849.1679732118902
217.67500000000928,528.8967401154808,325.4962575484304,854.3929976639113
217.7250000000093,532.668947167184,326.0057513584255,858.6746985256095
217.7750000000093,534.472302355923,329.7704297025373,864.2427320584603
217.8250000000093,534.9826967377359,347.6064135292473,882.5891102669832
217.87500000000932,534.9387777485298,401.78734838293207,936.7261261314618
217.92500000000933,534.7662327174014,507.31739957361964,1042.083632291021
217.97500000000935,534.636076549814,639.1162660096775,1173.7523425594914
218.02500000000936,534.5918694424835,744.7807821873957,1279.3726516298793
218.07500000000937,534.6841751838638,800.1405030325737,1334.8246782164374
218.12500000000938,535.0613369408912,824.92981858755,1359.9911555284411
218.1750000000094,536.1167447642569,856.300781983674,1392.4175267479309
218.2250000000094,538.1127665329454,930.276411980952,1468.3891785138976
218.2750000000094,540.322320519317,1060.4321410755358,1600.7544615948527
218.32500000000942,541.4681848986556,1212.5274101379425,1753.9955950365982
218.37500000000944,541.3928260889912,1328.9791420218887,1870.37196811088
218.42500000000945,541.1756423007455,1387.01067062059,1928.1863129213355
218.47500000000946,541.236876086124,1405.743434821063,1946.9803109071868
218.52500000000947,540.9249387639591,1409.6472150536106,1950.5721538175696
218.57500000000948,540.6327151929368,1410.1711796246852,1950.803894817622
218.6250000000095,541.901786607355,1410.2159710766357,1952.1177576839907
218.6750000000095,544.635011009114,1410.2159710766357,1954.8509820857498
218.72500000000952,546.7587185679764,1410.2159710766357,1956.9746896446122
218.77500000000953,547.4276094671603,1410.2159710766357,1957.643580543796
218.82500000000954,548.5596454244761,1410.2159710766357,1958.775616501112
218.87500000000955,552.0584727471677,1410.2159710766357,1962.2744438238033
218.92500000000956,557.2143057693739,1410.2159710766357,1967.4302768460097
218.97500000000957,562.131458451918,1410.2159710766357,1972.3474295285537
219.02500000000958,565.7473915511276,1410.2159710766357,1975.9633626277632
219.0750000000096,567.7562138853127,1410.2159710766357,1977.9721849619484
219.1250000000096,568.7279248436856,1410.2125996689695,1978.940524512655
219.17500000000962,570.7430114242624,1410.1430228647148,1980.886034288977
219.22500000000963,575.3205090227103,1409.5018685921716,1984.822377614882
219.27500000000964,581.039321189548,1405.5164446214908,1986.5557658110388
219.32500000000965,585.9456936176844,1388.863310702151,1974.8090043198354
219.37500000000966,590.5028035384756,1342.1359598966733,1932.638763435149
219.42500000000967,596.080549709,1253.1911727857268,1849.2717224947269
219.4750000000097,602.6770990837178,1133.3518862985266,1736.0289853822444
219.5250000000097,609.4595602416032,1006.1009194703836,1615.5604797119868
219.5750000000097,616.0342316770607,883.2415309994915,1499.2757626765522
219.62500000000972,622.4848175455954,772.2051613778732,1394.6899789234685
219.67500000000973,628.9672075265692,684.1757699977682,1313.1429775243373
219.72500000000974,635.51737770367,618.4911878136944,1254.0085655173643
219.77500000000975,641.8586270738862,562.6101113036291,1204.4687383775154
219.82500000000977,647.322215434614,512.7100272974413,1160.0322427320552
219.87500000000978,651.2279733125768,477.04012216752847,1128.2680954801053
219.9250000000098,653.463176045357,459.44414471774365,1112.9073207631006
219.9750000000098,655.1823814463112,453.8913708982189,1109.07375234453
220.0250000000098,658.932159466014,453.9204700572097,1112.8526295232236
220.07500000000982,665.8537365130812,459.9622980911854,1125.8160346042666
220.12500000000983,673.3552295204239,480.69660031663346,1154.0518298370573
220.17500000000985,678.3315921595005,527.6458397721626,1205.977431931663
220.22500000000986,681.1696494529522,602.8494123461634,1284.0190617991157
220.27500000000987,684.7809521991494,696.5703576654917,1381.351309864641
220.32500000000988,689.9511199166603,800.3853196916778,1490.336439608338
220.3750000000099,693.5812853545528,908.8165815398919,1602.3978668944446
220.4250000000099,693.5314002699248,1010.8122493100068,1704.3436495799315
220.4750000000099,692.6072887710668,1096.3549953821296,1788.9622841531964
220.52500000000992,694.5825698773853,1162.8298470535965,1857.4124169309816
220.57500000000994,697.4509585954846,1209.738936224998,1907.1898948204826
220.62500000000995,694.3226219805857,1238.103230820255,1932.4258528008409
220.67500000000996,681.8945570514442,1252.4114883623968,1934.3060454138408
220.72500000000997,667.3062282370089,1259.171590831605,1926.4778190686138
220.77500000000998,665.2447500427922,1266.4451151828198,1931.689865225612
220.82500000001,682.1671542850485,1283.978477960669,1966.1456322457175
220.87500000001,706.6667551921342,1317.5469424997887,2024.2136976919228
220.92500000001002,723.9788556449566,1359.4206502185361,2083.399505863493
220.97500000001003,731.8301269598845,1392.9476103158886,2124.7777372757732
221.02500000001004,737.1780098554268,1410.160925578992,2147.338935434419
221.07500000001005,745.3375151692584,1415.8274282605323,2161.1649434297906
221.12500000001006,755.9618707699219,1417.023468811999,2172.985339581921
221.17500000001007,766.8536320799276,1417.1853352987941,2184.0389673787217
221.22500000001008,777.72787983327,1417.1993811546502,2194.92726098792
221.2750000000101,789.8954368392673,1417.1993811546502,2207.0948179939173
221.3250000000101,804.3926408903425,1417.1993811546502,2221.5920220449925
221.37500000001012,821.5230361382899,1417.1993811546502,2238.72241729294
221.42500000001013,841.3563910622121,1417.1993811546502,2258.5557722168624
221.47500000001014,863.924253410559,1417.1993811546502,2281.123634565209
221.52500000001015,889.2606564469907,1417.1993811546502,2306.4600376016406
221.57500000001016,917.0887359800477,1417.1993811546502,2334.288117134698
221.62500000001017,946.89157964359,1417.1993811546502,2364.0909607982403
221.6750000000102,978.654633911945,1417.1993811546502,2395.854015066595
221.7250000000102,1013.2879536509139,1417.183643578901,2430.471597229815
221.7750000000102,1052.570744415907,1417.0022814658817,2469.5730258817885
221.82500000001022,1097.6675181299522,1415.6512156592685,2513.3187337892205
221.87500000001023,1146.8216358242287,1409.1757933004135,2555.997429124642
221.92500000001024,1196.5746181835734,1388.9550540385262,2585.5296722220996
221.97500000001025,1246.0825977694033,1346.964009575926,2593.046607345329
222.02500000001027,1297.8527089919123,1286.6059294447223,2584.458638436635
222.07500000001028,1354.642235593062,1222.8535551941004,2577.495790787162
222.1250000000103,1417.3475569904313,1170.8629945270013,2588.2105515174326
222.1750000000103,1484.2281217454763,1138.3266646018737,2622.5547863473503
222.2250000000103,1552.3283239738041,1123.541541769631,2675.869865743435
222.27500000001032,1621.3344361019076,1118.9341707165102,2740.2686068184175
222.32500000001033,1695.7877178923,1117.9842261931917,2813.7719440854917
222.37500000001035,1778.5815284782025,1117.8577950313409,2896.439323509543
222.42500000001036,1858.3811629333009,1117.8468240520465,2976.2279869853473
222.47500000001037,1916.7212606797973,1117.8468240520465,3034.5680847318436
222.52500000001038,1955.8876426874629,1117.8259651906017,3073.7136078780645
222.5750000000104,2004.5788080035122,1117.5855846359905,3122.1643926395027
222.6250000000104,2096.6571482763493,1115.8093992328768,3212.466547509226
222.6750000000104,2270.7051236488232,1107.3939498359873,3378.0990734848106
222.72500000001043,2589.074736392591,1081.8268122298916,3670.9015486224826
222.77500000001044,3104.2975119076805,1031.9780697929477,4136.275581700628
222.82500000001045,3755.8098441491284,969.3363413447456,4725.146185493874
222.87500000001046,4297.999535254607,916.8049824005578,5214.804517655164
222.92500000001047,4416.385307588009,879.5647304189658,5295.950038006975
222.97500000001048,4017.5395236086474,837.290360991978,4854.8298846006255
223.0250000000105,3330.8690487434237,770.6087599272563,4101.47780867068
223.0750000000105,2652.1616052461704,687.9360675784873,3340.097672824658
223.12500000001052,2115.4480854325066,611.8866371098821,2727.3347225423886
223.17500000001053,1725.5276669165335,539.2384835252707,2264.7661504418043
223.22500000001054,1452.9093247135334,441.91690091698507,1894.8262256305184
223.27500000001055,1266.740189696116,313.73730064810036,1580.4774903442162
223.32500000001056,1139.6676502240923,187.9769384106835,1327.6445886347758
223.37500000001057,1049.2835210994356,98.30610753841927,1147.5896286378547
223.42500000001058,980.9833260247821,47.29333191650374,1028.2766579412857
223.4750000000106,928.210462131291,20.522536319020524,948.7329984503116
223.5250000000106,886.8064901578039,7.272891194712513,894.0793813525164
223.57500000001062,850.232555716953,1.9076809097927583,852.1402366267457
223.62500000001063,812.9521955663818,0.34838403533725626,813.300579601719
223.67500000001064,775.7995799746233,0.04705844496777637,775.846638419591
223.72500000001065,744.8260739714735,0.05599862353357736,744.8820725950071
223.77500000001066,725.0798307662272,0.4119389366660649,725.4917697028933
223.82500000001068,715.0785259448044,2.1133480005321514,717.1918739453365
223.8750000000107,708.1002101118797,7.281772380394433,715.3819824922741
223.9250000000107,699.1680822873682,17.348488483669104,716.5165707710373
223.9750000000107,688.1377321313707,29.92029550380469,718.0580276351754
224.02500000001072,676.3184265895403,39.98701160707936,716.3054381966197
224.07500000001073,664.3256687975664,45.15543598694165,709.481104784508
224.12500000001074,653.3492634604851,46.856845050807735,700.2061085112928
224.17500000001075,644.5290645675784,47.21596501410463,691.7450295816831
224.22500000001077,637.4053037798831,47.26456661605334,684.6698703959364
224.27500000001078,630.8136194250447,47.268783987473796,678.0824034125185
224.3250000000108,623.51146256979,47.268783987473796,670.7802465572638
224.3750000000108,613.6223134914798,47.268783987473796,660.8910974789535
224.4250000000108,601.3249282847961,47.268783987473796,648.5937122722698
224.47500000001082,592.4946833083009,47.268783987473796,639.7634672957747
224.52500000001083,591.8092160119241,47.268783987473796,639.0779999993979
224.57500000001085,594.4589276652595,47.268783987473796,641.7277116527332
224.62500000001086,593.4488501514886,47.268783987473796,640.7176341389625
224.67500000001087,587.9865955703721,47.268783987473796,635.2553795578458
224.72500000001088,581.1049720909072,47.28042288548951,628.3853949763967
224.7750000000109,576.2037643299683,47.4145512398804,623.6183155698487
224.8250000000109,575.0027566080669,48.405633174931964,623.4083897829988
224.8750000000109,575.3405527004272,53.10109975899539,628.4416524594226
224.92500000001093,573.4053836499238,67.36466781167633,640.7700514616001
224.97500000001094,569.3433025826895,95.14630485478294,664.4896074374724
225.02500000001095,566.4415185862803,129.84137085508186,696.2828894413622
225.07500000001096,564.1260160598457,157.62300789818846,721.7490239580342
225.12500000001097,557.8931457928235,171.8865759508694,729.7797217436929
225.17500000001098,548.2418226880924,176.58204253493284,724.8238652230252
225.225000000011,543.0026719446053,177.5731244699844,720.5757964145896
225.275000000011,546.2080376424119,177.7072528243753,723.9152904667872
225.32500000001102,552.0628528354006,177.718891722391,729.7817445577916
225.37500000001103,554.4024454266979,177.718891722391,732.121337149089
225.42500000001104,553.3358373478154,177.718891722391,731.0547290702063
225.47500000001105,550.8784381497352,177.718891722391,728.5973298721262
225.52500000001106,548.1901629072341,177.718891722391,725.9090546296252
225.57500000001107,547.1120800001885,177.718891722391,724.8309717225795
225.62500000001108,548.5786851941546,177.718891722391,726.2975769165455
225.6750000000111,550.5859688778153,177.718891722391,728.3048606002062
225.7250000000111,550.3719022571167,177.718891722391,728.0907939795077
225.77500000001112,547.4321145180734,177.718891722391,725.1510062404643
225.82500000001113,544.0899323311,177.718891722391,721.808824053491
225.87500000001114,542.7044136605832,177.71721380344147,720.4216274640247
225.92500000001115,542.5137848253232,177.69787722130127,720.2116620466245
225.97500000001116,540.7804414373069,177.55499813110575,718.3354395684127
226.02500000001118,536.1348312328952,176.8780773137169,713.012908546612
226.0750000000112,530.1406484629654,174.82177343587162,704.962421898837
226.1250000000112,526.1030412113766,170.81664037423965,696.9196815856163
226.1750000000112,525.6998936157787,165.81483448001936,691.5147280957981
226.22500000001122,527.1259437662334,161.8097014183874,688.9356451846207
226.27500000001123,527.8425246850791,159.75339754054212,687.5959222256212
226.32500000001124,527.9788444901578,159.07647672315326,687.0553212133111
226.37500000001125,528.5434951023797,158.93359763295774,687.4770927353375
226.42500000001127,528.3070556846445,158.91426105081754,687.2213167354621
226.47500000001128,525.9041328286694,158.91258313186802,684.8167159605374
226.5250000000113,522.9564498436454,158.91258313186802,681.8690329755134
226.5750000000113,522.022550925354,158.91258313186802,680.9351340572221
226.6250000000113,523.1096470120232,158.91258313186802,682.0222301438912
226.67500000001132,524.4547289124794,158.91258313186802,683.3673120443474
226.72500000001133,525.0496656000615,158.91258313186802,683.9622487319295
226.77500000001135,525.0775895614775,158.91258313186802,683.9901726933455
226.82500000001136,524.9705981507196,158.91258313186802,683.8831812825877
226.87500000001137,524.8317756307773,158.91258313186802,683.7443587626453
226.92500000001138,524.6500892255343,158.91258313186802,683.5626723574023
226.9750000000114,524.5336242619845,158.9307285049927,683.4643527669772
227.0250000000114,524.5461073272893,159.13983842534228,683.6859457526316
227.0750000000114,524.5955481207556,160.68496335764831,685.2805114784039
227.12500000001143,524.5639580338378,168.00532934481433,692.5692873786521
227.17500000001144,524.3531091078344,190.24263772708665,714.595746834921
227.22500000001145,523.7099615220596,233.55500024466897,757.2649617667287
227.27500000001146,522.1034452621058,287.6455951885425,809.7490404506482
227.32500000001147,519.0166538976762,330.9579577061248,849.9746116038009
227.37500000001148,514.7564247854941,353.1952660883971,867.9516908738913
227.4250000000115,510.6461582390229,360.51563207556313,871.161790314586
227.4750000000115,508.40285565776327,362.06075700786914,870.4636126656324
227.52500000001152,509.95101847975985,362.26986692821873,872.2208854079786
227.57500000001153,515.9913982910737,362.2880123013434,878.279410592417
227.62500000001154,523.8828770112689,362.2880123013434,886.1708893126122
227.67500000001155,529.3459460346066,362.2880123013434,891.63395833595
227.72500000001156,530.1891926419831,362.2880123013434,892.4772049433266
227.77500000001157,527.4643127585812,362.2880123013434,889.7523250599245
227.82500000001158,524.5085808913992,362.2880123013434,886.7965931927426
227.8750000000116,524.274035234421,362.2880123013434,886.5620475357643
227.9250000000116,526.161620602765,362.2880123013434,888.4496329041083
227.97500000001162,527.5300456402898,362.2880123013434,889.8180579416332
228.02500000001163,528.1416693124772,362.2880123013434,890.4296816138205
228.07500000001164,529.5493000973584,362.28453889532614,891.8338389926845
228.12500000001165,531.5974902299778,362.2358797462979,893.8333699762757
228.17500000001166,532.7779807864665,361.84064414183354,894.6186249283
228.22500000001168,532.1844460218277,359.7042849520553,891.888730973883
228.2750000000117,530.3269324891545,351.964106530053,882.2910390192076
228.3250000000117,529.2473934250932,333.08498943362565,862.3323828587188
228.3750000000117,530.4135737270334,302.0779711848984,832.4915449119318
228.42500000001172,532.7505850023136,267.9038312942232,800.6544162965369
228.47500000001173,534.4945573583483,242.74452800500106,777.2390853633493
228.52500000001174,535.1672397299368,230.39053170292797,765.5577714328648
228.57500000001176,534.9440518416561,226.31226809699817,761.2563199386543
228.62500000001177,533.7280415547415,225.38302008537107,759.1110616401126
228.67500000001178,530.7689626367105,225.2292996128915,755.998262249602
228.7250000000118,525.0136967450567,225.20995007634164,750.2236468213983
228.7750000000118,516.4356421880689,225.19878802525434,741.6344302133232
228.8250000000118,505.5521438130528,225.07645184234897,730.6285956554018
228.87500000001182,490.5244505685651,224.13086675107306,714.6553173196381
228.92500000001183,468.0849263175681,219.3364269161202,687.4213532336883
228.97500000001185,441.21083966786324,203.28207652169127,644.4929161895545
229.02500000001186,422.57679994528263,167.48586211033285,590.0626620556154
229.07500000001187,424.36150766711194,113.96516853961062,538.3266762067226
229.12500000001188,446.63008957027864,60.11106680643286,506.7411563767115
229.1750000000119,477.59569001554075,23.78311157376288,501.37880158930363
229.2250000000119,503.13915714610596,8.319457527523946,511.4586146736299
229.27500000001191,516.8628259136169,8.408683123490514,525.2715090371074
229.32500000001193,520.9822845320497,22.83556010604265,543.8178446380923
229.37500000001194,520.2169696003622,52.85747177121819,573.0744413715804
229.42500000001195,518.7281800304531,91.09371565099002,609.8218956814432
229.47500000001196,519.4031581907825,123.52183032679488,642.9249885175774
229.52500000001197,522.3386967739477,143.68212333454784,666.0208201084956
229.57500000001198,525.9739396249315,154.70363838244398,680.6775780073755
229.625000000012,529.2734339635497,160.54111636946703,689.8145503330168
229.675000000012,531.0939321305043,163.13381443809098,694.2277465685953
229.72500000001202,530.0986441089076,163.95222412822557,694.0508682371332
229.77500000001203,526.656217037328,164.12231651498277,690.7785335523108
229.82500000001204,523.5017263972404,164.14533601632095,687.6470624135613
229.87500000001205,523.3262065211311,164.1473335181144,687.4735400392456
229.92500000001206,525.8578444014261,164.1473335181144,690.0051779195405
229.97500000001207,528.9310234347842,164.1473335181144,693.0783569528985
230.02500000001208,531.3218613894473,164.1473335181144,695.4691949075618
230.0750000000121,532.854522896294,164.1473335181144,697.0018564144084
230.1250000000121,533.4861222343379,164.1473335181144,697.6334557524524
230.17500000001212,533.1555039588382,164.1473335181144,697.3028374769526
230.22500000001213,531.6485939274579,164.1473335181144,695.7959274455723
230.27500000001214,529.0415842915492,164.1473335181144,693.1889178096635
