milepost,peak_loco_kN_10ft,peak_air_kN_10ft
177.25132575757544,24.456460952818155,2.9353076108763623
177.25321969696938,24.456460952818155,2.9353076108763623
177.25511363636332,24.456460952818155,2.9353076108763623
177.25700757575726,24.456460952818155,2.9353076108763623
177.2589015151512,24.456460952818155,2.9353076108763623
177.26079545454513,24.456460952818155,2.9353076108763623
177.26268939393907,24.456460952818155,2.9353076108763623
177.264583333333,24.456460952818155,2.9353076108763623
177.26647727272695,24.456460952818155,2.9353076108763623
177.26837121212088,24.456460952818155,2.9353076108763623
177.27026515151482,24.456460952818155,2.9353076108763623
177.27215909090876,24.456460952818155,2.9353076108763623
177.2740530303027,24.456460952818155,2.9353076108763623
177.27594696969663,24.456460952818155,2.9353076108763623
177.27784090909057,24.456460952818155,2.9353076108763623
177.2797348484845,24.456460952818155,2.9353076108763623
177.28162878787845,24.456460952818155,2.9353076108763623
177.28352272727238,24.456460952818155,2.9353076108763623
177.28541666666632,24.456460952818155,2.9353076108763623
177.28731060606026,24.456460952818155,2.9353076108763623
177.2892045454542,24.456460952818155,2.9353076108763623
177.29109848484813,24.456460952818155,2.9353076108763623
177.29299242424207,24.456460952818155,2.9353076108763623
177.294886363636,24.456460952818155,2.9353076108763623
177.29678030302995,24.456460952818155,2.9353076108763623
177.29867424242389,24.456460952818155,2.9353076108763623
177.30056818181782,24.456460952818155,2.9353076108763623
177.30246212121176,24.456460952818155,2.9353076108763623
177.3043560606057,24.456460952818155,2.9353076108763623
177.30624999999964,24.456460952818155,2.9353076108763623
177.30814393939357,24.456460952818155,2.9353076108763623
177.3100378787875,24.456460952818155,2.9353076108763623
177.31193181818145,24.456460952818155,2.9353076108763623
177.3138257575754,24.456460952818155,2.9353076108763623
177.31571969696932,24.456460952818155,2.9353076108763623
177.31761363636326,24.456460952818155,2.9353076108763623
177.3195075757572,24.456460952818155,2.9353076108763623
177.32140151515114,24.456460952818155,2.9353076108763623
177.32329545454508,24.456460952818155,2.9353076108763623
177.325189393939,24.456460952818155,2.9353076108763623
177.32708333333295,24.456460952818155,2.9353076108763623
177.3289772727269,24.456460952818155,2.9353076108763623
177.33087121212083,24.456460952818155,2.9353076108763623
177.33276515151476,24.456460952818155,2.9353076108763623
177.3346590909087,24.456460952818155,2.9353076108763623
177.33655303030264,24.456460952818155,2.9353076108763623
177.33844696969658,24.456460952818155,2.9353076108763623
177.34034090909051,24.456460952818155,2.9353076108763623
177.34223484848445,24.456460952818155,2.9353076108763623
177.3441287878784,24.456460952818155,2.9353076108763623
177.34602272727233,24.456460952818155,2.9353076108763623
177.34791666666626,24.456460952818155,2.9353076108763623
177.3498106060602,24.456460952818155,2.9353076108763623
177.35170454545414,24.456460952818155,2.9353076108763623
177.35359848484808,24.456460952818155,2.9353076108763623
177.35549242424202,24.456460952818155,2.9353076108763623
177.35738636363595,24.456460952818155,2.9353076108763623
177.3592803030299,24.456460952818155,2.9353076108763623
177.36117424242383,24.456460952818155,2.9353076108763623
177.36306818181777,24.456460952818155,2.9353076108763623
177.3649621212117,24.456460952818155,2.9353076108763623
177.36685606060564,24.456460952818155,2.9353076108763623
177.36874999999958,24.456460952818155,2.9353076108763623
177.37064393939352,24.456460952818155,2.9353076108763623
177.37253787878745,24.456460952818155,2.9353076108763623
177.3744318181814,24.456460952818155,2.9353076108763623
177.37632575757533,24.456460952818155,2.9353076108763623
177.37821969696927,24.456460952818155,2.9353076108763623
177.3801136363632,24.456460952818155,2.9353076108763623
177.38200757575714,24.456460952818155,2.9353076108763623
177.38390151515108,24.456460952818155,2.9353076108763623
177.38579545454502,24.456460952818155,2.9353076108763623
177.38768939393896,24.456460952818155,2.9353076108763623
177.3895833333329,24.456460952818155,2.9353076108763623
177.39147727272683,24.456460952818155,2.9353076108763623
177.39337121212077,24.456460952818155,2.9353076108763623
177.3952651515147,24.456460952818155,2.9353076108763623
177.39715909090864,24.456460952818155,2.9353076108763623
177.39905303030258,24.456460952818155,2.9353076108763623
177.40094696969652,24.456460952818155,2.9353076108763623
177.40284090909046,24.456460952818155,2.9353076108763623
177.4047348484844,24.456460952818155,2.9353076108763623
177.40662878787833,24.456460952818155,2.9353076108763623
177.40852272727227,24.456460952818155,2.9353076108763623
177.4104166666662,24.456460952818155,2.9353076108763623
177.41231060606015,24.456460952818155,2.9353076108763623
177.41420454545408,24.456460952818155,2.9353076108763623
177.41609848484802,24.456460952818155,2.9353076108763623
177.41799242424196,24.456460952818155,2.9353076108763623
177.4198863636359,24.456460952818155,2.9353076108763623
177.42178030302983,24.456460952818155,2.9353076108763623
177.42367424242377,24.456460952818155,2.9353076108763623
177.4255681818177,24.456460952818155,2.9353076108763623
177.42746212121165,24.456460952818155,2.9353076108763623
177.42935606060558,24.456460952818155,2.9353076108763623
177.43124999999952,24.456460952818155,2.9353076108763623
177.43314393939346,24.456460952818155,2.9353076108763623
177.4350378787874,24.456460952818155,2.9353076108763623
177.43693181818134,24.456460952818155,2.9353076108763623
177.43882575757527,24.456460952818155,2.9353076108763623
177.4407196969692,24.456460952818155,2.9353076108763623
177.44261363636315,24.456460952818155,2.9353076108763623
177.4445075757571,24.456460952818155,2.9353076108763623
177.44640151515102,24.456460952818155,2.9353076108763623
177.44829545454496,24.456460952818155,2.9353076108763623
177.4501893939389,24.456460952818155,2.9353076108763623
177.45208333333284,24.456460952818155,2.9353076108763623
