time_seconds,dt_seconds,total_dist_meters,speed_meters_per_second,speed_limit_meters_per_second,res_grade_newtons,res_curve_newtons,res_rolling_newtons,res_bearing_newtons,res_aero_newtons,res_davis_b_newtons,pwr_whl_out_watts,mass_static_kilograms,mass_freight_kilograms,mp,speed_mps,accel_ms2,mass_kg,F_resistance_N,F_net_required_N,F_dynamic_braking_N,F_needed_N,F_braking_total_N,F_air_braking_N
3158.0,1.0,51365.18604027285,2.2352,0.0,704158.3095989622,2258.955103345085,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.15171061411954,2.2352,0.0,14615000.0,8117457.470214693,8117457.470214693,0.0,-8117457.470214693,0.0,0.0
3159.0,1.0,51367.42124027285,2.2352,0.0,704327.3398425861,2346.9132308070944,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.1503217217786,2.2352,0.0,14615000.0,8117714.458585778,8117714.458585778,0.0,-8117714.458585778,0.0,0.0
3160.0,1.0,51369.656440272855,2.2352,0.0,704496.3700862101,2434.871358269103,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.14893282943763,2.2352,0.0,14615000.0,8117971.446956864,8117971.446956864,0.0,-8117971.446956864,0.0,0.0
3161.0,1.0,51371.89164027286,2.2352,0.0,704665.400329834,2524.7218576587206,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.14754393709666,2.2352,0.0,14615000.0,8118230.327699877,8118230.327699877,0.0,-8118230.327699877,0.0,0.0
3162.0,1.0,51374.12684027286,2.2352,0.0,704834.430573458,2617.6493167496656,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.1461550447557,2.2352,0.0,14615000.0,8118492.285402592,8118492.285402592,0.0,-8118492.285402592,0.0,0.0
3163.0,1.0,51376.36204027286,2.2352,0.0,705003.4608170819,2711.015527201684,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.14476615241475,2.2352,0.0,14615000.0,8118754.6818566695,8118754.6818566695,0.0,-8118754.6818566695,0.0,0.0
3164.0,1.0,51378.597240272866,2.2352,0.0,705172.4910607056,2804.3817376537027,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.14337726007378,2.2352,0.0,14615000.0,8119017.078310745,8119017.078310745,0.0,-8119017.078310745,0.0,0.0
3165.0,1.0,51380.83244027287,2.2352,0.0,705341.5213043295,2898.069713240361,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.1419883677328,2.2352,0.0,14615000.0,8119279.796529954,8119279.796529954,0.0,-8119279.796529954,0.0,0.0
3166.0,1.0,51383.06764027287,2.2352,0.0,705510.5515479535,2992.92844800923,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.14059947539187,2.2352,0.0,14615000.0,8119543.685508348,8119543.685508348,0.0,-8119543.685508348,0.0,0.0
3167.0,1.0,51385.302840272874,2.2352,0.0,705679.5817915775,3088.273007338324,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.1392105830509,2.2352,0.0,14615000.0,8119808.060311301,8119808.060311301,0.0,-8119808.060311301,0.0,0.0
3168.0,1.0,51387.53804027288,2.2352,0.0,705848.6120352014,3183.6175666674203,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.13782169070993,2.2352,0.0,14615000.0,8120072.435114253,8120072.435114253,0.0,-8120072.435114253,0.0,0.0
3169.0,1.0,51389.77324027288,2.2352,0.0,706017.6422788253,3278.9621259965156,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.13643279836896,2.2352,0.0,14615000.0,8120336.809917208,8120336.809917208,0.0,-8120336.809917208,0.0,0.0
3170.0,1.0,51392.00844027288,2.2352,0.0,706186.6725224492,3375.7004192415307,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.13504390602802,2.2352,0.0,14615000.0,8120602.578454075,8120602.578454075,0.0,-8120602.578454075,0.0,0.0
3171.0,1.0,51394.243640272885,2.2352,0.0,706355.702766073,3473.551193232667,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.13365501368705,2.2352,0.0,14615000.0,8120869.459471691,8120869.459471691,0.0,-8120869.459471691,0.0,0.0
3172.0,1.0,51396.47884027289,2.2352,0.0,706524.7330096969,3571.4865757845605,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.13226612134608,2.2352,0.0,14615000.0,8121136.425097866,8121136.425097866,0.0,-8121136.425097866,0.0,0.0
3173.0,1.0,51398.71404027289,2.2352,0.0,706693.7632533209,3669.421958336454,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.13087722900514,2.2352,0.0,14615000.0,8121403.390724042,8121403.390724042,0.0,-8121403.390724042,0.0,0.0
3174.0,1.0,51400.949240272894,2.2352,0.0,706862.7934969448,3766.796118497299,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.12948833666417,2.2352,0.0,14615000.0,8121669.795127828,8121669.795127828,0.0,-8121669.795127828,0.0,0.0
3175.0,1.0,51403.1844402729,2.2352,0.0,707031.8237405688,3863.2866335082,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.1280994443232,2.2352,0.0,14615000.0,8121935.315886462,8121935.315886462,0.0,-8121935.315886462,0.0,0.0
3176.0,1.0,51405.4196402729,2.2352,0.0,707200.8539841927,3960.199766074196,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.12671055198223,2.2352,0.0,14615000.0,8122201.259262653,8122201.259262653,0.0,-8122201.259262653,0.0,0.0
3177.0,1.0,51407.6548402729,2.2352,0.0,707369.8842278166,4057.112898640192,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.1253216596413,2.2352,0.0,14615000.0,8122467.202638842,8122467.202638842,0.0,-8122467.202638842,0.0,0.0
3178.0,1.0,51409.890040272905,2.2352,0.0,707538.9144714405,4154.026031206187,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.12393276730032,2.2352,0.0,14615000.0,8122733.146015031,8122733.146015031,0.0,-8122733.146015031,0.0,0.0
3179.0,1.0,51412.12524027291,2.2352,0.0,707707.9447150645,4250.939163772181,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.12254387495935,2.2352,0.0,14615000.0,8122999.089391222,8122999.089391222,0.0,-8122999.089391222,0.0,0.0
3180.0,1.0,51414.36044027291,2.2352,0.0,707970.9141787296,4348.319237421107,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.1211549826184,2.2352,0.0,14615000.0,8123359.438928535,8123359.438928535,0.0,-8123359.438928535,0.0,0.0
3181.0,1.0,51416.59564027291,2.2352,0.0,708238.7440485846,4445.723470556652,3874296.5457015103,400000.0,250134.44682687987,2886609.212983995,3188586.2131468076,14615000.0,1015000000.0,252.11976609027744,2.2352,0.0,14615000.0,8123724.673031526,8123724.673031526,0.0,-8123724.673031526,0.0,0.0
