dist_bin,dist_nb_nb,res_grade_newtons_nb,res_curve_newtons_nb,res_total_nb,te_newtons_nb,dist_nb_sb,res_grade_newtons_sb,res_curve_newtons_sb,res_total_sb,te_newtons_sb
55240.0,55248.496890962095,-34060.38101999367,1526.6981438814234,102137.01588244342,331745.6368260935,55244.9664717728,36811.39809028264,414.3849126526342,171896.48176149093,331813.8445355428
55260.0,55266.378490962095,-34060.38101999367,1365.5760836936277,131353.07377745563,-399021.06831240695,55262.8480717728,36551.3788359526,419.4004608094275,171641.4780553177,250513.98520282708
55290.0,55299.4594509621,-34060.3810199933,1272.0075398827255,101882.32527844509,180754.83242595443,55297.270151772806,35989.175042802395,448.29520946193264,171108.16901081998,331814.2064024368
55310.0,55315.999930962105,-34060.38101999293,1169.4610203433967,101779.77875890613,180652.28590641546,55315.151751772806,35729.155788469376,453.73901069274825,170853.5935577178,249726.10070522712
55330.0,55332.54041096211,-34060.3810199933,1148.367461975556,101758.68520053792,180631.19234804725,55331.69223177281,35469.13653413747,483.8346811260302,170623.66997381917,249496.1771213285
55360.0,55369.64473096211,-33869.382749600445,1295.904425113456,131474.4003892687,223137.04383096873,55366.11431177281,35004.66230633661,1127.6269441548368,200180.1679642471,291842.8114059472
55380.0,55388.867450962105,-33466.47003117579,1287.98986264263,131869.39854522253,223532.04198692256,55385.33703177281,34817.26104195135,1406.9547041562116,170894.9145046632,331814.2580844025
55400.0,55406.749050962106,-33063.557312751145,1296.0121561060316,132280.33355711057,-399021.06831240695,55403.21863177281,34643.914872395384,1426.4539669254248,170741.06759787648,249613.5747453858
55430.0,55439.83001096211,-32342.06244487352,1727.1396288035537,104055.77594248569,182928.28308999506,55436.29959177282,34297.222533285305,1449.112096803467,170417.03338864446,249289.54053615374
55450.0,55456.370490962116,-31995.370105764006,2020.9082515730013,104696.23690436466,183568.744051874,55452.84007177282,34123.87636373083,1449.1445964021543,170243.71971868863,249116.22686619798
55480.0,55489.45145096212,-31286.392213267216,2588.0015496357983,105972.30809492424,184844.8152424336,55485.92103177283,34060.381020002045,1338.2279396633471,170069.30771822104,248941.8148657304
55500.0,55505.991930962125,-30853.02678938008,2798.8018411850117,106616.47381036059,185488.98095786994,55502.46151177283,34060.38102000242,1194.1471947678303,169925.22697332592,248797.73412083526
55530.0,55539.07289096213,-29986.295941605644,3098.4105912347736,107782.8134081848,186655.32055569414,55535.542471772846,34060.381020000925,1181.5043799516234,169912.58415850822,248785.0913060176
55550.0,55555.613370962135,-29552.930517718327,3314.3702674938,108432.13850833113,187304.6456558405,55552.08295177284,34060.381020000554,1165.7501213363066,169896.8298998925,248769.33704740187
55580.0,55588.69433096214,-28686.199669944253,3636.570629247838,109621.06971785925,188493.5768653686,55585.16391177285,34021.17741772028,1159.3754431614673,183989.0194728774,-399021.06831240695
55600.0,55606.124533642185,-28252.83424605731,3938.7185011019073,110356.58301360026,348195.3155019196,55602.37495177285,33658.69758218288,1295.0263440804863,188719.58965569903,-369094.4881889764
55620.0,55624.225296322234,-27907.7179356199,4162.766379521113,129923.1043391897,-369094.4881889764,55620.48007177285,33279.210021805695,1294.4062723374557,183382.08290613882,347928.3508176102
55650.0,55659.98849632224,-27708.53027562945,4157.34182699154,125257.27816335775,210524.85345796245,55656.69031177285,32520.234901050197,1559.9591465931885,182888.66065963905,347928.3508176102
55670.0,55677.87009632224,-27614.82964343757,4146.642115613846,125340.27908417194,210607.85437877668,55674.79543177285,32140.74734067338,1875.382295651796,187781.99536576084,-369094.4881889764
55690.0,55695.97521632224,-27504.61990808929,4123.260050577868,125427.10675448424,348010.8827102734,55692.90055177285,31761.259780296194,2201.1927365070965,182770.91912879897,347981.05541422876
55710.0,55714.08033632224,-26903.01369865523,3808.870457255674,130671.72248803612,-369094.4881889764,55711.00567177285,31376.513097601583,2432.887386075477,182617.86709567273,267885.4423902774
55800.0,55809.52337632223,-23759.436384628734,2502.7839912218988,142791.22632034885,234453.8697620489,55805.262530790016,28887.286923959655,3388.8311300811247,196323.99676779646,287986.64020949655
55820.0,55828.746096322226,-23141.837010327166,2244.8963050637385,143150.93800849226,234813.5814501923,55824.485250790014,28383.64602592829,3687.806672908498,196119.33141259247,287781.97485429246
55840.0,55847.96881632222,-22438.57514234657,2094.540204367179,143703.84377577627,235366.48721747633,55843.70797079001,27921.63626092514,4036.5221375570095,196006.03711223783,287668.68055393785
55860.0,55867.19153632222,-21733.477885102504,1758.178605697544,144072.57943435072,235735.22287605077,55862.93069079001,27813.121245834212,4033.0165732651144,195894.016532855,287556.6599745551
55880.0,55886.41425632222,-20967.154020613056,1463.860675629731,144544.58536877236,236207.22881047238,55882.15341079001,27712.393066227865,4024.068733597946,195784.3405135815,287446.9839552815
55900.0,55905.63697632222,-20161.328583765247,1236.3636451521436,145122.91377514257,236785.55721684263,55901.376130790006,27611.664886620776,4013.2516779078937,195672.79527828435,287335.4387199844
55920.0,55924.859696322215,-19355.50314691353,1025.6774255214036,145718.05299236355,237380.69643406357,55920.598850790004,27420.900590272107,3921.023405899549,206161.43536016732,-343343.7099432339
55940.0,55944.52945632221,-18549.677710064047,823.4883391343908,146321.68934282602,317055.43226496305,55940.26861079,26733.281905289477,3543.2463644184713,210665.46333354362,-328083.9895013123
55960.0,55964.646256322216,-17888.496849274747,761.4515702998763,157692.4660850208,253618.48829145113,55960.608930790004,25987.190621462636,3138.124468171908,203944.82645363023,310125.2315777088
55980.0,55984.76305632222,-17677.67042684221,904.1012686136676,158045.94220576712,253971.96441219747,55980.94925079001,25307.590917186742,2960.0470354323625,203087.14931661478,299013.1715230451
56000.0,56004.87985632222,-17466.844004411163,900.9418398908228,158253.60919947532,254179.63140590562,56001.06605079001,24675.11164989267,2699.6245356772624,202194.24754956563,298120.26975599595
56020.0,56024.77313632222,-17256.01758197956,889.6374533345631,158453.13123535068,-335540.4438081603,56021.18285079001,24049.659930010643,2570.862767334187,195993.0152779805,317025.72472241026
56040.0,56044.442896322216,-17047.533675352584,885.566251577874,153210.52515686097,247004.85798092614,56041.07613079001,23431.23575754437,2308.75248903257,195112.48082721262,288906.8136512778
56060.0,56064.78321632222,-16841.392284530804,885.4640712068039,153416.5643673117,303556.20668607316,56060.74589079001,22719.777641409964,2124.803018859958,210925.34434042562,-335540.4438081603
56080.0,56085.79409632222,-16634.868402502332,885.4640712068039,170331.35934886016,270520.7603200207,56081.08621079001,21949.0899416313,1827.6245825749663,209857.47820436198,303517.6052604601
56100.0,56106.80497632222,-16504.68129460852,885.4640712068039,170461.54645675397,270650.94742791454,56102.09709079001,21193.01889696397,1487.6920176610984,176446.57664406073,303557.2412760065
56120.0,56126.47473632222,-16394.583051783076,885.4640712068039,170571.64469957942,-360092.1835990013,56121.76685079001,20426.48248909567,1264.8471727897847,175457.19539132112,262856.46006829094
56140.0,56144.80337632222,-16348.982889600438,829.3304231640965,138246.2132629993,225645.47793996916,56140.09549079001,19658.137305127224,1063.462654519569,174487.46568908246,261886.7303660523
56190.0,56199.78929632222,-16348.982889598949,388.98064032487144,137805.86348016158,225205.12815713143,56195.08141079001,17795.494250883286,841.5602215989564,172402.9202019179,259802.18487888775
56210.0,56218.11793632222,-16348.98288959932,185.47568623093463,137602.35852606728,225001.6232030371,56213.41005079001,17603.407954888753,876.4219622904535,172245.69564661488,259644.96032358467
56230.0,56236.44657632222,-16348.98288959932,21.600589378611463,137438.48342921498,224837.7481061848,56231.73869079001,17411.321658894965,871.9620994537421,172049.14948778437,259448.4141647542
56250.0,56254.77521632222,-16348.98288959932,0.2127657050605079,137417.0956055414,224816.36028251125,56250.06733079001,17219.23536290267,860.7192432739115,171845.82033561222,259245.08501258207
56300.0,56309.76113632222,-16348.982889599692,0.0,137416.88283983598,224816.1475168058,56305.053250790006,16642.97647492391,858.3128254437763,171267.15502980334,258666.41970677316
56320.0,56328.08977632222,-16348.982889599692,0.0,137416.88283983598,224816.1475168058,56323.381890790006,16526.11295375286,858.3128254437763,171150.2915086323,258549.5561856021
56340.0,56346.418416322216,-15949.96580592856,3.640115210834862,137819.54003871794,225218.80471568773,56341.710530790006,16430.069805756528,858.3128254437763,171054.24836063597,258453.51303760576
56360.0,56364.747056322216,-14823.34508452698,12.848238485872614,138955.36888339458,226354.63356036437,56360.039170790005,16354.556234352734,844.0334966462298,170964.45546043463,258363.72013740442
56410.0,56419.732976322215,-11365.79175664663,27.95522357748888,142428.02919636652,229827.29387333634,56415.025090790004,16348.982889595412,436.66585034062246,170551.5144693717,257950.77914634152
56430.0,56438.061616322215,-10213.273980686512,34.615912983488805,143587.20766173265,230986.47233870247,56433.353730790004,16348.982889598765,261.27147636790767,170376.12009540235,257775.38477237214
56450.0,56456.390256322215,-9060.756204726582,38.372768077954944,144743.48229278706,232142.74696975687,56451.682370790004,16348.98288959988,66.46568975385037,170181.31430878938,257580.5789857592
56470.0,56474.718896322214,-7908.238428766278,39.745629802295184,145897.37293047167,233296.6376074415,56470.011010790004,16348.982889600253,0.7988080640697376,170115.6474271,257514.9121040698
56520.0,56529.70481632221,-4450.685100886114,47.06700487381309,149362.24763342337,236761.51231039318,56524.99693079,16348.982889599509,0.0,170114.84861903518,257514.11329600497
56540.0,56548.03345632221,-3298.167324925997,52.73228675323242,150520.4306912629,237919.69536823273,56543.32557079,16348.98288959988,0.0,170114.84861903556,257514.11329600532
56560.0,56566.36209632221,-2145.649548965694,58.53814400885758,151678.75432447882,239078.01900144867,56561.65421079,16297.754382127372,0.2167354864785489,170063.83684704953,257463.10152401932
56700.0,56705.561286520046,0.0,61.787455708057855,186142.55113586376,-320951.7288599795,56700.09351242108,7696.543240394433,40.0320672724729,171784.4540214226,317001.3863004893
56760.0,56766.58224652005,0.0,93.737879680498,180482.67294351617,-343343.7099432339,56760.22039242108,3901.6676366240335,48.74227847730568,167998.288628857,310174.8736653625
56780.0,56785.804966520045,0.0,253.21741350746268,164301.09612726315,255963.73956896318,56780.113672421074,2683.5328653491206,56.98889968557558,170334.64049063405,-213429.16794454723
56930.0,56939.91501928888,0.0,1174.7500823805708,158659.13273974817,331751.79545430024,56937.60958842018,0.0,82.03842897762465,164129.9171427333,-342439.7410176988
56950.0,56958.69069928888,0.0,1172.639508664907,165220.5182224206,-360092.1835990013,56956.64524328974,0.0,99.90456754404394,164147.78328129972,255810.4267229998
56970.0,56977.01933928888,0.0,1159.415340101647,154925.2810695373,242324.54574650712,56975.86796328974,0.0,109.0704092833408,164156.94912303903,255819.59256473905
56990.0,56995.45310709427,0.0,1150.032042237652,154915.89777167334,344044.53061221977,56995.09068328974,0.0,139.97901126196922,153905.84474069765,331745.6368260935
57010.0,57013.88687489968,0.0,1143.748273412136,157283.54340727997,-89129.32368466258,57013.86636328974,0.0,309.38903229648605,169681.88161293216,-360092.1835990013
57030.0,57032.662554899674,0.0,1078.2953101634894,154844.16103959916,331883.54124970536,57032.865563289735,0.0,312.5904982446982,175050.68128170705,-335540.4438081603
57050.0,57051.69927434564,0.0,945.675964840197,164993.5546785959,-338129.29661822965,57052.75553875323,0.0,363.6753324147435,169736.16791305042,317111.48092737206
57070.0,57070.288953791605,0.0,938.6761876700016,160649.025455587,-360092.1835990013,57072.64551421671,0.0,432.004884158519,164479.8835979142,324211.98186951445
57120.0,57126.6159937916,0.0,729.9799343083648,170102.47251494403,-360092.1835990013,57129.196074216714,0.0,1084.8414914419566,154850.70722087764,242249.97189784746
57140.0,57144.9446337916,0.0,614.6065003286163,154380.47222976427,241779.73690673406,57147.52471421671,0.0,1260.0356181756958,170632.52819881137,-360092.1835990013
57160.0,57163.9438337916,0.0,261.7287986116445,154027.5945280473,324264.8089498447,57166.52391421671,0.0,1236.3700718785976,170608.86265251428,264403.1954765795
57180.0,57183.6135937916,0.0,0.0,169372.49258063568,263166.8254047009,57186.19367421671,0.0,1230.116641905547,170602.6092225412,264396.94204660645
57200.0,57203.283353791594,0.0,0.0,169372.49258063568,263166.8254047009,57205.863434216706,0.0,1207.1082594514226,170579.6008400871,264373.9336641523
57220.0,57222.95311379159,0.0,0.0,169372.49258063568,263166.8254047009,57225.5331942167,0.0,1197.1447459557166,170569.6373265914,264363.9701506566
57240.0,57242.62287379159,0.0,0.0,169372.49258063568,263166.8254047009,57245.2029542167,0.0,1188.0647622771244,170560.5573429128,264354.890166978
57260.0,57262.292633791585,0.0,0.0,169372.49258063568,263166.8254047009,57264.8727142167,0.0,1019.287383831158,170391.77996446684,264186.11278853205
57280.0,57281.96239379158,0.0,0.0,169372.49258063568,263166.8254047009,57284.542474216694,0.0,975.3052567496848,170347.79783738535,264142.13066145056
57300.0,57301.63215379158,0.0,0.0,169372.49258063568,263166.8254047009,57304.21223421669,0.0,915.0026462170008,170287.49522685268,264081.8280509179
57320.0,57321.301913791576,0.0,0.0,169372.49258063568,263166.8254047009,57323.88199421669,0.0,842.2427239460667,170214.73530458176,264009.06812864693
57340.0,57340.97167379157,0.0,0.0,169372.49258063568,263166.8254047009,57343.551754216685,0.0,683.2573636000395,170055.74994423572,263850.0827683009
57360.0,57360.64143379157,0.0,0.0,169372.49258063568,263166.8254047009,57363.22151421668,0.0,668.843966461248,170041.33654709693,263835.66937116213
57380.0,57380.758233791574,0.0,0.0,169372.49258063568,310147.00298277306,57382.89127421668,0.0,274.3144447501427,180663.24950858578,-335540.4438081603
57400.0,57401.322073791576,0.0,0.0,180388.93506383564,278446.6466526311,57403.00807421668,0.0,0.0,180388.93506383564,278446.6466526311
57420.0,57421.88591379158,44.490031045166106,10.141869605743771,180443.56696448656,278501.278553282,57423.571914216685,0.0,0.0,180388.93506383564,278446.6466526311
57440.0,57442.44975379158,583.2686661492144,167.2946629195549,181139.4983929044,279197.2099816999,57444.13575421669,0.0,0.0,180388.93506383564,278446.6466526311
57460.0,57463.013593791584,1122.047301252332,344.56349254560445,181855.54585763358,279913.25744642905,57464.69959421669,0.0,0.0,180388.93506383564,278446.6466526311
57480.0,57483.57743379159,1660.825936356753,610.7991059971733,182660.56010618957,280718.27169498504,57485.26343421669,0.0,0.0,180388.93506383564,278446.6466526311
57500.0,57504.14127379159,2199.6045714598704,903.0577167875364,183491.59735208307,281549.30894087855,57505.827274216696,0.0,0.0,180388.93506383564,278446.6466526311
57520.0,57524.70511379159,2738.383206562429,1202.7739795319649,184330.09224993005,282387.8038387255,57526.3911142167,0.0,0.0,180388.93506383564,278446.6466526311
57540.0,57545.268953791594,3277.1618416662914,1407.6251712332005,185073.72207673514,283131.4336655306,57546.9549542167,0.0,0.0,180388.93506383564,278446.6466526311
57560.0,57565.8327937916,3815.940476769968,1512.2235518770983,185717.0990924827,283774.8106812782,57567.5187942167,0.0,0.0,180388.93506383564,278446.6466526311
57580.0,57586.3966337916,4354.719111873457,1538.850905752231,186282.50508146134,284340.2166702568,57588.082634216706,0.0,0.0,180388.93506383564,278446.6466526311
57600.0,57606.9604737916,4893.497746976761,1549.329620131424,186831.76243094384,284889.47401973925,57608.64647421671,0.0,0.0,180388.93506383564,278446.6466526311
57620.0,57627.5243137916,5432.276382080065,1552.647395074722,187373.85884099043,285431.5704297859,57629.21031421671,3.723285586304614e-10,0.0,180388.93506383602,278446.64665263146
57640.0,57648.08815379161,5971.055017183368,1553.8970510121471,187913.88713203117,285971.5987208266,57649.77415421671,-227.8355011619089,47.329784407060785,134490.1930418008,310110.05181569606
57660.0,57666.640313791606,6509.833652286486,1553.8970510121471,188452.66576713428,-399021.06831240695,57668.32631421671,-666.7997481557993,186.40976562821095,138576.11747600487,-399021.06831240695
57680.0,57683.18079379161,6812.076203999888,1506.7261786481215,142989.50114120368,221862.008288713,57685.08048736458,-1111.6202846614617,333.1327099033338,138482.39555179753,188346.21892181473
57710.0,57716.485273791615,6812.076204001005,1229.5599888930874,142712.33495144977,375488.52039027284,57719.045700512455,-1997.4806500481327,786.2599796287647,134670.7579401594,375443.8525010256
57730.0,57733.24927379162,6812.076203999888,1045.4968865015812,147118.45621705713,-399021.06831240695,57735.869266604845,-2438.263012527483,1047.6853158595866,137870.30542988778,-305475.93716059177
57760.0,57766.330233791625,7346.652471058761,558.0472384686745,142575.3984680831,221447.90561559243,57769.45683269724,-3310.8501498153732,1413.8106268542083,132773.6592355945,211646.16638310385
57780.0,57782.87071379163,8040.037149278912,324.6267609402021,143035.3626687748,221907.86981628413,57785.99731269724,-3744.215573702502,1497.2140197857168,132423.69720463888,211296.20435214826
57810.0,57815.951673791635,9426.806505717535,62.5411379331681,144160.04640220635,223032.55354971573,57819.07827269725,-4610.946421478248,1531.9846874290847,131591.7370245065,210464.24417201587
57830.0,57832.49215379164,10120.191183936942,21.104478227050027,144811.99442071965,223684.50156822905,57835.61875269725,-5044.311845366121,1537.187167401028,131163.57408059057,210036.0812280999
57860.0,57865.573113791645,11506.960540376684,3.982615611323494,146181.64191454367,225054.149062053,57868.69971269726,-5911.042693140004,1541.0788279552355,130300.73489337089,209173.24204088023
57880.0,57882.11359379165,12200.345218596833,1.4395072093444778,146872.48348436184,225744.99063187122,57885.24019269726,-6344.408117027878,1541.0788279552355,129867.36946948302,208739.87661699238
57910.0,57915.194553791654,14204.68334222983,4.762020334450542,148880.14412111993,227752.6512686293,57918.32115269727,-6812.076203998397,1439.4316984172683,129298.05425297454,208170.56140048386
57930.0,57931.73503379166,15504.779613893264,5.887803348202594,150181.36617579713,229053.87332330647,57934.86163269727,-6812.0762039972815,1293.224338916866,129151.84689347525,208024.3540409846
57960.0,57964.815993791664,18104.97215721752,9.41549467234628,152785.0864104455,231657.59355795488,57967.942592697276,-6812.076203999144,915.7467168466268,128774.36927140315,207646.8764189125
57980.0,57981.35647379167,19405.068428880397,11.198496685260004,154086.9656841213,232959.47283163064,57984.48307269728,-7015.203097832397,679.7935779975489,128335.28923872081,207207.79638623015
58000.0,58000.13215379167,20705.1647005442,11.4601716318004,155387.32363073167,303581.7448253405,58001.02355269728,-7765.986229650883,403.2427782565744,178718.0202287614,-399021.06831240695
58040.0,58042.15391379167,22821.912211193932,21.85827200955135,208924.53416335917,303517.6264239023,58040.81011269728,-9527.558114858732,46.29794935057867,176599.50351464754,276788.90448580805
58060.0,58063.16479379167,23592.599910972414,22.47290123242949,209695.83649236054,303517.6264056246,58061.820992697285,-10408.344057461169,16.268624209864097,175688.6882469044,275878.0892180649
58080.0,58084.17567379167,24363.28761075108,24.58026110718019,210468.63155201395,303517.6264056344,58082.83187269729,-11289.13000006509,4.72052866185162,174796.35420875245,274985.755179913
58100.0,58105.186553791675,25133.97531052956,29.104600138001636,211243.84359082326,303517.6264056344,58103.84275269729,-12169.91594266864,1.452158507799599,173912.29989599486,274101.7008671554
58120.0,58126.19743379168,25904.663010307668,31.409794294730855,212016.8364847581,303517.6264056344,58124.85363269729,-13098.555623520386,0.9691545045817688,142118.5551604314,303671.1355940559
58140.0,58146.17042855765,26675.350710085964,31.553807428292934,212787.66819766996,-348558.8498375202,58144.58775948124,-14554.580653355377,4.779667860692373,142184.69439492474,18125.448643758988
58160.0,58165.025823323616,27222.77294302302,29.076171441163172,187938.75926957972,24842.014168591497,58163.112043728834,-16005.546397375278,6.387771157046968,137766.70710321743,343014.71814332606
58180.0,58183.801503323615,27248.30481600011,26.653799104989844,186120.62837846077,275651.5824377957,58181.57196119247,-17481.331354397265,7.893626896640677,146574.44098625507,-360092.1835990013
58200.0,58202.577183323614,27248.30481599881,24.66096172531125,186118.6355410798,275649.58960041474,58200.34764119247,-18974.685179955315,10.869053264433456,139881.8536366648,331810.0665023588
58250.0,58259.04779639712,27248.304815997875,20.14712445686744,190376.99965744384,-360092.1835990013,58257.12172119247,-22645.663110974863,20.329543159093575,141422.54514593992,233085.18858763995
58270.0,58277.40375997232,27248.304815997504,12.832536383511131,181027.00308181669,346894.0802459242,58276.344441192465,-23342.56156290215,20.660572830243943,135523.76877328378,331751.78850432026
58290.0,58295.98324354751,27248.30481599732,9.999478675595396,181638.56944906135,339650.68054947566,58295.34364119246,-24023.062404194763,21.803891551524465,129764.60721679243,339719.16497992066
58310.0,58314.53540354751,27248.304815997504,9.221001003095813,186103.1955803563,-360092.1835990013,58313.89580119246,-24695.364440171714,25.63562525173649,129096.1369145157,216495.4015914855
58330.0,58332.86404354751,27248.30481599713,8.014042617784428,181022.1845880506,268421.44926502043,58332.22444119246,-25384.064086781855,28.875327391656555,138692.6899543655,-360092.1835990013
58350.0,58351.63972354751,27248.30481599732,5.302637480112875,181019.4731829131,331792.29192777193,58351.00012119246,-26089.161344025917,30.065542572847587,137988.78291230262,229651.42635400264
58370.0,58370.86244354751,27248.30481599732,1.3026009898143445,191297.48613074282,282960.12957244285,58370.22284119246,-26794.258601269983,30.065542572847587,137283.68565505854,228946.3290967586
58400.0,58409.3078835475,27248.304815997875,0.0,191296.18352975356,282958.8269714536,58408.668281192455,-27248.304815993964,24.87893268191324,136824.45283044362,228487.09627214368
58420.0,58428.5306035475,27248.304815997875,0.0,191296.18352975356,282958.8269714536,58427.89100119245,-27248.30481599583,23.395001699568216,136822.9688994594,228485.61234115943
58440.0,58447.7533235475,27248.304815997693,0.0,191296.18352975335,282958.82697145344,58447.11372119245,-27248.30481599471,20.996886954576613,136820.57078471556,228483.21422641558
58460.0,58466.9760435475,27248.304815997693,0.0,191296.18352975335,282958.82697145344,58466.33644119245,-27248.304815994336,19.11656196480024,136818.69045972615,228481.33390142614
58480.0,58486.198763547494,27279.203922526995,27.633957441634553,191354.71659372433,283017.36003542435,58485.55916119245,-27248.30481599359,18.140206668561085,136817.71410443066,228480.35754613066
58500.0,58505.42148354749,27377.480454027333,158.7038383217427,191584.06300610476,283246.7064478048,58504.781881192444,-27248.30481599322,10.26985364453345,131607.634801007,331813.61149754276
58520.0,58524.42068354749,27478.208633632006,249.34960545924903,191775.43695284694,-351518.5601799775,58523.78108119244,-27248.30481599322,9.557649240794706,131606.92259660328,221137.87665593822
58540.0,58543.19636354749,27577.76555533492,382.96304637022894,186806.39836506086,276337.3524243958,58542.55676119244,-27248.3048159921,9.404969742603647,131606.7699171062,221137.72397644114
58560.0,58561.97204354749,27676.15121913738,590.8796894571046,187112.70067195018,276643.6547312851,58561.33244119244,-27248.304815992848,7.1891640271044635,131604.55411138997,221135.50817072488
58580.0,58580.74772354749,27774.536882940396,684.9945521941697,187305.20119849028,276836.15525782516,58580.10812119244,-27248.30481599173,2.6919101048349536,131600.0568574688,221131.01091680373
58590.0,58599.523403547486,27872.922546741924,712.70727554876,187431.29958564637,276962.2536449813,58598.883801192445,-27248.30481599173,0.6269211140009321,131597.99186847795,221128.9459278129
58610.0,58618.299083547485,27971.308210543637,819.7842208972664,187636.76219479658,277167.7162541315,58617.65948119244,-27248.30481599136,0.0,131597.36494736432,221128.31900669925
58630.0,58637.07476354748,28069.693874345165,854.880536595189,187770.24417429604,277301.198233631,58636.435161192436,-27248.304815990985,0.0,131597.36494736472,221128.31900669963
58650.0,58655.85044354748,28168.07953814632,1163.6452029777297,188177.39450447974,277708.3485638147,58655.210841192435,-27248.30481599136,0.0,131597.36494736432,221128.31900669925
58670.0,58674.62612354748,28266.465201948035,1530.6476598117697,188642.78262511548,278173.7366844504,58673.98652119243,-27248.30481599173,0.0,131597.36494736397,221128.3190066989
58690.0,58693.40180354748,28364.85086574956,1891.2113337642177,189101.73196286947,278632.6860222044,58692.76220119243,-27248.304815992848,0.0,131597.36494736286,221128.31900669777
58710.0,58712.17748354748,28463.23652955128,2248.5708549348537,189557.47714784183,279088.43120717676,58711.53788119243,-27295.7640647916,55.35944751138458,138545.47538145375,-351518.5601799775
58730.0,58731.40020354748,28561.622193352803,2592.2327800441085,189999.52473675262,324242.8668760512,58730.610607232484,-27397.55245655477,178.93256323207666,139882.5956106223,57157.87967772551
58750.0,58750.93791688478,28610.72005679867,2909.145083446684,200892.35772088103,-126073.77305685489,58750.03565553393,-27498.955567560897,262.80701330182785,136811.7301594966,327419.1474460786
58780.0,58789.47483022208,28610.720056800903,3367.049380356499,196025.64815091307,287688.29159261315,58788.60989779532,-27700.41192677583,627.002243875239,136974.46903085508,228637.11247255513
58800.0,58808.69755022208,28610.72005680128,3171.1507000712495,195829.74947062822,287492.39291232824,58807.83261779532,-27801.140106382176,700.7545633518404,136947.49317072536,228610.13661242538
58820.0,58827.92027022208,28610.72005680016,3009.7749333189686,195668.37370387482,287331.01714557485,58827.055337795326,-27901.868285989272,749.6666622329043,136895.6770899993,228558.32053169934
58840.0,58847.14299022208,28673.027865778437,2927.229279917715,195648.13585945184,287310.77930115187,58846.278057795316,-28002.59646559599,823.3778327566245,136868.6600809163,228531.30352261633
58860.0,58866.365710222075,28773.75604538423,2875.7889189093453,195697.42367804924,287360.06711974926,58865.500777795314,-28103.324645201592,871.1342736178647,136815.68834217195,228478.33178387204
58880.0,58885.58843022207,28874.484224989832,2781.727744982101,195704.0906837276,287366.73412542767,58884.72349779531,-28204.052824807943,1240.0150382718734,137083.8409272196,228746.4843689197
58900.0,58904.81115022207,28975.21240459637,2673.321676607341,195696.41279495938,287359.05623665947,58903.9462177953,-28304.78100441466,1611.3401419624768,137354.4378513035,229017.08129300355
58920.0,58924.03387022207,29075.940584204018,2307.682024156859,195431.50132211656,287094.1447638166,58923.16893779531,-28405.509184022125,1980.4886652947564,137622.85819502833,229285.50163672838
58940.0,58943.25659022207,29178.5491750653,1935.796779035461,195162.22466785644,286824.8681095565,58942.391657795306,-28506.237363628105,2339.0458876558614,137880.68723778345,229543.33067948348
58960.0,58962.479310222065,29351.523809411952,1568.009277379921,194967.41180054756,286630.0552422476,58961.614377795304,-28599.769969482288,2688.205623951957,138136.31436822534,229798.95780992537
58980.0,58981.70203022206,29552.98016862428,1210.295629847927,194811.1545122279,286473.7979539279,58980.8370977953,-28610.720056797,2964.079401622213,138401.2380585809,230063.88150028096
59000.0,59000.92475022206,29754.43652783716,856.5131602899601,194658.82840188278,286321.47184358287,59000.0598177953,-28610.720056798487,3236.2544815124147,138673.41313846962,230336.05658016965
59030.0,59039.37019022206,30157.34924626181,90.72696232903404,194295.95492234651,285958.5983640466,59038.505257795296,-28610.72005679886,2985.6667500961453,138422.82540705297,230085.46884875296
59050.0,59058.592910222054,30358.805605473943,1.4633004142317632,194408.14761964386,286070.79106134386,59057.72797779529,-28624.42141547519,2896.2642005997855,138319.72149888027,229982.36494058027
59070.0,59078.48619022205,30560.261964686822,1.4633004142317632,194609.60397885673,310138.62857454544,59076.95069779529,-28719.755080169904,2834.205599463728,154503.38558312948,-343343.7099432339
59090.0,59099.05003022205,30751.09024330404,1.4633004142317632,211141.48860755394,309199.20019634935,59096.84397779529,-28827.82923516825,2745.3298722761365,155841.74848229805,61417.66101623041
59110.0,59119.837390222056,30863.62892156691,1.4633004142317632,211254.0272858168,303518.1052668519,59117.46858581353,-28937.011110015155,2712.3636861115533,159544.20764227537,-220971.85059097482
59190.0,59196.73502057147,31288.724113425214,1.461259322145574,166029.286173149,234248.71645533407,59198.706349292814,-29477.115847799905,1330.2733207615404,106523.8562315173,185396.36337902665
59210.0,59213.27550057147,31335.550538398216,0.5481830880004097,166006.79748004186,244879.3046275512,59215.24682929282,-29650.46201735438,1027.5235295937794,106047.76027079506,184920.2674183044
59240.0,59246.35646057148,31335.550538397845,0.0,166006.2492969535,244878.75644446287,59248.32778929282,-29997.15435646409,383.8796993689048,105057.42410146048,183929.9312489698
59260.0,59262.89694057148,31335.550538397663,0.0,166006.24929695332,244878.75644446266,59264.86826929283,-30170.500526018564,51.350608010776526,104551.54884054788,183424.05598805723
59290.0,59295.97790057149,32677.655234165097,571.7669335992895,167920.12092632003,246792.62807382937,59297.94922929283,-30517.19286512641,1.4633004142375805,104154.96919384348,183027.47634135283
59310.0,59312.51838057149,33457.71299716119,919.1364518955672,169047.54820761242,247920.05535512182,59314.48970929284,-30690.539034681256,1.4633004142375805,103981.62302428865,182854.130171798
