time_seconds,dt_seconds,i,total_dist_meters,offset_meters,offset_back_meters,link_idx_front,link_idx_back,offset_in_link_meters,speed_meters_per_second,speed_limit_meters_per_second,speed_target_meters_per_second,res_grade_newtons,res_curve_newtons,res_rolling_newtons,res_bearing_newtons,res_aero_newtons,res_davis_b_newtons,pwr_whl_out_watts,pwr_res_watts,pwr_accel_watts,energy_whl_out_joules,energy_whl_out_pos_joules,energy_whl_out_neg_joules,mass_static_kilograms,mass_freight_kilograms,mass_rot_kilograms,weight_static_newtons,grade_front,grade_back,elev_front_meters,elev_back_meters,length_meters
1170.0,1.0,1170,16340.114340178514,16600.11434017852,16324.020900178519,2,2,16584.02090017852,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3417758049.0906353,3417758049.0906353,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1171.0,1.0,1171,16356.207780178514,16616.20778017852,16340.11434017852,2,2,16600.11434017852,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3421088485.706582,3421088485.706582,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1172.0,1.0,1172,16372.301220178515,16632.30122017852,16356.20778017852,2,2,16616.20778017852,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3424418922.322529,3424418922.322529,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1173.0,1.0,1173,16388.394660178514,16648.39466017852,16372.30122017852,2,2,16632.30122017852,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3427749358.9384756,3427749358.9384756,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1174.0,1.0,1174,16404.488100178514,16664.48810017852,16388.39466017852,2,2,16648.39466017852,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3431079795.5544224,3431079795.5544224,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1175.0,1.0,1175,16420.581540178515,16680.581540178522,16404.48810017852,2,2,16664.48810017852,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3434410232.170369,3434410232.170369,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1176.0,1.0,1176,16436.674980178515,16696.674980178523,16420.581540178522,2,2,16680.581540178522,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3437740668.786316,3437740668.786316,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1177.0,1.0,1177,16452.768420178516,16712.768420178523,16436.674980178523,2,2,16696.674980178523,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3441071105.4022627,3441071105.4022627,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1178.0,1.0,1178,16468.861860178517,16728.861860178524,16452.768420178523,2,2,16712.768420178523,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3444401542.0182095,3444401542.0182095,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1179.0,1.0,1179,16484.955300178517,16744.955300178524,16468.861860178524,2,2,16728.861860178524,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3447731978.634156,3447731978.634156,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1180.0,1.0,1180,16501.048740178518,16761.048740178525,16484.955300178524,2,2,16744.955300178524,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3451062415.250103,3451062415.250103,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1181.0,1.0,1181,16517.142180178518,16777.142180178525,16501.048740178525,2,2,16761.048740178525,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3454392851.86605,3454392851.86605,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1182.0,1.0,1182,16533.23562017852,16793.235620178526,16517.142180178525,2,2,16777.142180178525,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3457723288.4819965,3457723288.4819965,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1183.0,1.0,1183,16549.32906017852,16809.329060178527,16533.235620178526,2,2,16793.235620178526,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3461053725.0979433,3461053725.0979433,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1184.0,1.0,1184,16565.42250017852,16825.422500178527,16549.329060178527,2,2,16809.329060178527,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3464384161.71389,3464384161.71389,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1185.0,1.0,1185,16581.51594017852,16841.515940178528,16565.422500178527,2,2,16825.422500178527,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3467714598.329837,3467714598.329837,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1186.0,1.0,1186,16597.60938017852,16857.60938017853,16581.515940178528,2,2,16841.515940178528,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3471045034.9457836,3471045034.9457836,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1187.0,1.0,1187,16613.70282017852,16873.70282017853,16597.60938017853,2,2,16857.60938017853,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3474375471.5617304,3474375471.5617304,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1188.0,1.0,1188,16629.796260178522,16889.79626017853,16613.70282017853,2,2,16873.70282017853,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3477705908.177677,3477705908.177677,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1189.0,1.0,1189,16645.889700178523,16905.88970017853,16629.79626017853,2,2,16889.79626017853,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3481036344.793624,3481036344.793624,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1190.0,1.0,1190,16661.983140178523,16921.98314017853,16645.88970017853,2,2,16905.88970017853,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3484366781.4095707,3484366781.4095707,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1191.0,1.0,1191,16678.076580178524,16938.07658017853,16661.98314017853,2,2,16921.98314017853,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3487697218.0255175,3487697218.0255175,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1192.0,1.0,1192,16694.170020178524,16954.17002017853,16678.07658017853,2,2,16938.07658017853,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3491027654.641464,3491027654.641464,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1193.0,1.0,1193,16710.263460178525,16970.263460178532,16694.17002017853,2,2,16954.17002017853,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3494358091.257411,3494358091.257411,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1194.0,1.0,1194,16726.356900178525,16986.356900178533,16710.263460178532,2,2,16970.263460178532,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3497688527.873358,3497688527.873358,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1195.0,1.0,1195,16742.450340178526,17002.450340178533,16726.356900178533,2,2,16986.356900178533,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3501018964.4893045,3501018964.4893045,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1196.0,1.0,1196,16758.543780178527,17018.543780178534,16742.450340178533,2,2,17002.450340178533,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3504349401.1052513,3504349401.1052513,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1197.0,1.0,1197,16774.637220178527,17034.637220178534,16758.543780178534,2,2,17018.543780178534,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3507679837.721198,3507679837.721198,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1198.0,1.0,1198,16790.730660178528,17050.730660178535,16774.637220178534,2,2,17034.637220178534,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3511010274.337145,3511010274.337145,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1199.0,1.0,1199,16806.824100178528,17066.824100178535,16790.730660178535,2,2,17050.730660178535,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3514340710.9530916,3514340710.9530916,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1200.0,1.0,1200,16822.91754017853,17082.917540178536,16806.824100178535,2,2,17066.824100178535,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3517671147.5690384,3517671147.5690384,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1201.0,1.0,1201,16839.01098017853,17099.010980178537,16822.917540178536,2,2,17082.917540178536,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3521001584.184985,3521001584.184985,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1202.0,1.0,1202,16855.10442017853,17115.104420178537,16839.010980178537,2,2,17099.010980178537,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3524332020.800932,3524332020.800932,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1203.0,1.0,1203,16871.19786017853,17131.197860178538,16855.104420178537,2,2,17115.104420178537,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3527662457.4168787,3527662457.4168787,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1204.0,1.0,1204,16887.29130017853,17147.29130017854,16871.197860178538,2,2,17131.197860178538,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3530992894.0328255,3530992894.0328255,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1205.0,1.0,1205,16903.38474017853,17163.38474017854,16887.29130017854,2,2,17147.29130017854,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3534323330.6487722,3534323330.6487722,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1206.0,1.0,1206,16919.478180178532,17179.47818017854,16903.38474017854,2,2,17163.38474017854,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3537653767.264719,3537653767.264719,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1207.0,1.0,1207,16935.571620178533,17195.57162017854,16919.47818017854,2,2,17179.47818017854,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3540984203.880666,3540984203.880666,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1208.0,1.0,1208,16951.665060178533,17211.66506017854,16935.57162017854,2,2,17195.57162017854,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3544314640.4966125,3544314640.4966125,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1209.0,1.0,1209,16967.758500178534,17227.75850017854,16951.66506017854,2,2,17211.66506017854,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3547645077.1125593,3547645077.1125593,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1210.0,1.0,1210,16983.851940178534,17243.85194017854,16967.75850017854,2,2,17227.75850017854,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3550975513.728506,3550975513.728506,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1211.0,1.0,1211,16999.945380178535,17259.945380178542,16983.85194017854,2,2,17243.85194017854,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3554305950.344453,3554305950.344453,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1212.0,1.0,1212,17016.038820178535,17276.038820178543,16999.945380178542,2,2,17259.945380178542,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3557636386.9603996,3557636386.9603996,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1213.0,1.0,1213,17032.132260178536,17292.132260178543,17016.038820178543,2,2,17276.038820178543,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3560966823.5763464,3560966823.5763464,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1214.0,1.0,1214,17048.225700178536,17308.225700178544,17032.132260178543,2,2,17292.132260178543,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3564297260.192293,3564297260.192293,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1215.0,1.0,1215,17064.319140178537,17324.319140178544,17048.225700178544,2,2,17308.225700178544,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3567627696.80824,3567627696.80824,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1216.0,1.0,1216,17080.412580178538,17340.412580178545,17064.319140178544,2,2,17324.319140178544,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3570958133.4241867,3570958133.4241867,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1217.0,1.0,1217,17096.506020178538,17356.506020178545,17080.412580178545,2,2,17340.412580178545,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3574288570.0401335,3574288570.0401335,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1218.0,1.0,1218,17112.59946017854,17372.599460178546,17096.506020178545,2,2,17356.506020178545,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3577619006.6560802,3577619006.6560802,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1219.0,1.0,1219,17128.69290017854,17388.692900178547,17112.599460178546,2,2,17372.599460178546,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3580949443.272027,3580949443.272027,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1220.0,1.0,1220,17144.78634017854,17404.786340178547,17128.692900178547,2,2,17388.692900178547,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3584279879.887974,3584279879.887974,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1221.0,1.0,1221,17160.87978017854,17420.879780178548,17144.786340178547,2,2,17404.786340178547,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3587610316.5039206,3587610316.5039206,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1222.0,1.0,1222,17176.97322017854,17436.97322017855,17160.879780178548,2,2,17420.879780178548,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3590940753.1198673,3590940753.1198673,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1223.0,1.0,1223,17193.06666017854,17453.06666017855,17176.97322017855,2,2,17436.97322017855,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3594271189.735814,3594271189.735814,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1224.0,1.0,1224,17209.160100178542,17469.16010017855,17193.06666017855,2,2,17453.06666017855,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3597601626.351761,3597601626.351761,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1225.0,1.0,1225,17225.253540178543,17485.25354017855,17209.16010017855,2,2,17469.16010017855,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3600932062.9677076,3600932062.9677076,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1226.0,1.0,1226,17241.346980178543,17501.34698017855,17225.25354017855,2,2,17485.25354017855,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3604262499.5836544,3604262499.5836544,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1227.0,1.0,1227,17257.440420178544,17517.44042017855,17241.34698017855,2,2,17501.34698017855,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3607592936.199601,3607592936.199601,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1228.0,1.0,1228,17273.533860178544,17533.53386017855,17257.44042017855,2,2,17517.44042017855,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3610923372.815548,3610923372.815548,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1229.0,1.0,1229,17289.627300178545,17549.627300178552,17273.53386017855,2,2,17533.53386017855,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3614253809.4314947,3614253809.4314947,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1230.0,1.0,1230,17305.720740178545,17565.720740178553,17289.627300178552,2,2,17549.627300178552,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3617584246.0474415,3617584246.0474415,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1231.0,1.0,1231,17321.814180178546,17581.814180178553,17305.720740178553,2,2,17565.720740178553,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3620914682.6633883,3620914682.6633883,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1232.0,1.0,1232,17337.907620178546,17597.907620178554,17321.814180178553,2,2,17581.814180178553,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3624245119.279335,3624245119.279335,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1233.0,1.0,1233,17354.001060178547,17614.001060178554,17337.907620178554,2,2,17597.907620178554,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3627575555.895282,3627575555.895282,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1234.0,1.0,1234,17370.094500178548,17630.094500178555,17354.001060178554,2,2,17614.001060178554,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3630905992.5112286,3630905992.5112286,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1235.0,1.0,1235,17386.187940178548,17646.187940178555,17370.094500178555,2,2,17630.094500178555,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3634236429.1271753,3634236429.1271753,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1236.0,1.0,1236,17402.28138017855,17662.281380178556,17386.187940178555,2,2,17646.187940178555,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3637566865.743122,3637566865.743122,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1237.0,1.0,1237,17418.37482017855,17678.374820178557,17402.281380178556,2,2,17662.281380178556,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3640897302.359069,3640897302.359069,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1238.0,1.0,1238,17434.46826017855,17694.468260178557,17418.374820178557,2,2,17678.374820178557,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3644227738.9750156,3644227738.9750156,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1239.0,1.0,1239,17450.56170017855,17710.561700178558,17434.468260178557,2,2,17694.468260178557,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3647558175.5909624,3647558175.5909624,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1240.0,1.0,1240,17466.65514017855,17726.65514017856,17450.561700178558,2,2,17710.561700178558,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3650888612.206909,3650888612.206909,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1241.0,1.0,1241,17482.74858017855,17742.74858017856,17466.65514017856,2,2,17726.65514017856,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3654219048.822856,3654219048.822856,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1242.0,1.0,1242,17498.842020178552,17758.84202017856,17482.74858017856,2,2,17742.74858017856,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3657549485.4388027,3657549485.4388027,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1243.0,1.0,1243,17514.935460178553,17774.93546017856,17498.84202017856,2,2,17758.84202017856,16.09344,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,79318.38587904001,76740.81776514425,3330436.615946904,3330436.615946904,0.0,3660879922.0547495,3660879922.0547495,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
