time_seconds,dt_seconds,i,total_dist_meters,offset_meters,offset_back_meters,link_idx_front,link_idx_back,offset_in_link_meters,speed_meters_per_second,speed_limit_meters_per_second,speed_target_meters_per_second,res_grade_newtons,res_curve_newtons,res_rolling_newtons,res_bearing_newtons,res_aero_newtons,res_davis_b_newtons,pwr_whl_out_watts,pwr_res_watts,pwr_accel_watts,energy_whl_out_joules,energy_whl_out_pos_joules,energy_whl_out_neg_joules,mass_static_kilograms,mass_freight_kilograms,mass_rot_kilograms,weight_static_newtons,grade_front,grade_back,elev_front_meters,elev_back_meters,length_meters
1548.0,1.0,1548,23517.354999966312,23777.35499996629,23500.36747996629,1,1,23760.36747996629,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5203276061.470427,5203276061.470427,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1549.0,1.0,1549,23534.34251996631,23794.34251996629,23517.35499996629,1,1,23777.35499996629,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5207017818.916391,5207017818.916391,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1550.0,1.0,1550,23551.33003996631,23811.330039966288,23534.34251996629,1,1,23794.34251996629,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5210759576.362356,5210759576.362356,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1551.0,1.0,1551,23568.31755996631,23828.317559966286,23551.330039966288,1,1,23811.330039966288,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5214501333.808321,5214501333.808321,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1552.0,1.0,1552,23585.305079966307,23845.305079966285,23568.317559966286,1,1,23828.317559966286,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5218243091.254286,5218243091.254286,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1553.0,1.0,1553,23602.292599966306,23862.292599966284,23585.305079966285,1,1,23845.305079966285,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5221984848.700251,5221984848.700251,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1554.0,1.0,1554,23619.280119966304,23879.280119966283,23602.292599966284,1,1,23862.292599966284,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5225726606.146215,5225726606.146215,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1555.0,1.0,1555,23636.267639966303,23896.26763996628,23619.280119966283,1,1,23879.280119966283,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5229468363.59218,5229468363.59218,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1556.0,1.0,1556,23653.255159966302,23913.25515996628,23636.26763996628,1,1,23896.26763996628,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5233210121.038145,5233210121.038145,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1557.0,1.0,1557,23670.2426799663,23930.24267996628,23653.25515996628,1,1,23913.25515996628,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5236951878.48411,5236951878.48411,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1558.0,1.0,1558,23687.2301999663,23947.230199966278,23670.24267996628,1,1,23930.24267996628,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5240693635.930075,5240693635.930075,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1559.0,1.0,1559,23704.2177199663,23964.217719966276,23687.230199966278,1,1,23947.230199966278,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5244435393.3760395,5244435393.3760395,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1560.0,1.0,1560,23721.205239966297,23981.205239966275,23704.217719966276,1,1,23964.217719966276,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5248177150.822004,5248177150.822004,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1561.0,1.0,1561,23738.192759966296,23998.192759966274,23721.205239966275,1,1,23981.205239966275,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5251918908.267969,5251918908.267969,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1562.0,1.0,1562,23755.180279966295,24015.180279966273,23738.192759966274,1,1,23998.192759966274,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5255660665.713934,5255660665.713934,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1563.0,1.0,1563,23772.167799966293,24032.16779996627,23755.180279966273,1,1,24015.180279966273,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5259402423.159899,5259402423.159899,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1564.0,1.0,1564,23789.155319966292,24049.15531996627,23772.16779996627,1,1,24032.16779996627,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5263144180.605864,5263144180.605864,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1565.0,1.0,1565,23806.14283996629,24066.14283996627,23789.15531996627,1,1,24049.15531996627,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5266885938.051828,5266885938.051828,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1566.0,1.0,1566,23823.13035996629,24083.130359966268,23806.14283996627,1,1,24066.14283996627,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5270627695.497793,5270627695.497793,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1567.0,1.0,1567,23840.11787996629,24100.117879966267,23823.130359966268,1,1,24083.130359966268,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5274369452.943758,5274369452.943758,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1568.0,1.0,1568,23857.105399966287,24117.105399966265,23840.117879966267,1,1,24100.117879966267,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5278111210.389723,5278111210.389723,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1569.0,1.0,1569,23874.092919966286,24134.092919966264,23857.105399966265,1,1,24117.105399966265,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5281852967.835688,5281852967.835688,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1570.0,1.0,1570,23891.080439966285,24151.080439966263,23874.092919966264,1,1,24134.092919966264,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5285594725.281652,5285594725.281652,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1571.0,1.0,1571,23908.067959966284,24168.06795996626,23891.080439966263,1,1,24151.080439966263,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5289336482.727617,5289336482.727617,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1572.0,1.0,1572,23925.055479966282,24185.05547996626,23908.06795996626,1,1,24168.06795996626,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5293078240.173582,5293078240.173582,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1573.0,1.0,1573,23942.04299996628,24202.04299996626,23925.05547996626,1,1,24185.05547996626,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5296819997.619547,5296819997.619547,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1574.0,1.0,1574,23959.03051996628,24219.030519966258,23942.04299996626,1,1,24202.04299996626,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5300561755.065512,5300561755.065512,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1575.0,1.0,1575,23976.01803996628,24236.018039966257,23959.030519966258,1,1,24219.030519966258,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5304303512.5114765,5304303512.5114765,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1576.0,1.0,1576,23993.005559966277,24253.005559966256,23976.018039966257,1,1,24236.018039966257,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5308045269.957441,5308045269.957441,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1577.0,1.0,1577,24009.993079966276,24269.993079966254,23993.005559966256,1,1,24253.005559966256,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5311787027.403406,5311787027.403406,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1578.0,1.0,1578,24026.980599966275,24286.980599966253,24009.993079966254,1,1,24269.993079966254,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5315528784.849371,5315528784.849371,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1579.0,1.0,1579,24043.968119966274,24303.968119966252,24026.980599966253,1,1,24286.980599966253,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5319270542.295336,5319270542.295336,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1580.0,1.0,1580,24060.955639966272,24320.95563996625,24043.968119966252,1,1,24303.968119966252,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5323012299.741301,5323012299.741301,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1581.0,1.0,1581,24077.94315996627,24337.94315996625,24060.95563996625,1,1,24320.95563996625,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5326754057.187265,5326754057.187265,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1582.0,1.0,1582,24094.93067996627,24354.930679966248,24077.94315996625,1,1,24337.94315996625,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5330495814.63323,5330495814.63323,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1583.0,1.0,1583,24111.91819996627,24371.918199966247,24094.930679966248,1,1,24354.930679966248,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5334237572.079195,5334237572.079195,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1584.0,1.0,1584,24128.905719966267,24388.905719966246,24111.918199966247,1,1,24371.918199966247,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5337979329.52516,5337979329.52516,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1585.0,1.0,1585,24145.893239966266,24405.893239966244,24128.905719966246,1,1,24388.905719966246,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5341721086.971125,5341721086.971125,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1586.0,1.0,1586,24162.880759966265,24422.880759966243,24145.893239966244,1,1,24405.893239966244,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5345462844.417089,5345462844.417089,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1587.0,1.0,1587,24179.868279966264,24439.868279966242,24162.880759966243,1,1,24422.880759966243,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5349204601.863054,5349204601.863054,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1588.0,1.0,1588,24196.855799966263,24456.85579996624,24179.868279966242,1,1,24439.868279966242,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5352946359.309019,5352946359.309019,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1589.0,1.0,1589,24213.84331996626,24473.84331996624,24196.85579996624,1,1,24456.85579996624,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5356688116.754984,5356688116.754984,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1590.0,1.0,1590,24230.83083996626,24490.83083996624,24213.84331996624,1,1,24473.84331996624,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5360429874.200949,5360429874.200949,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1591.0,1.0,1591,24247.81835996626,24507.818359966237,24230.83083996624,1,1,24490.83083996624,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5364171631.646914,5364171631.646914,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1592.0,1.0,1592,24264.805879966258,24524.805879966236,24247.818359966237,1,1,24507.818359966237,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5367913389.092878,5367913389.092878,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1593.0,1.0,1593,24281.793399966256,24541.793399966235,24264.805879966236,1,1,24524.805879966236,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5371655146.538843,5371655146.538843,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1594.0,1.0,1594,24298.780919966255,24558.780919966233,24281.793399966235,1,1,24541.793399966235,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5375396903.984808,5375396903.984808,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1595.0,1.0,1595,24315.768439966254,24575.768439966232,24298.780919966233,1,1,24558.780919966233,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5379138661.430773,5379138661.430773,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1596.0,1.0,1596,24332.755959966253,24592.75595996623,24315.768439966232,1,1,24575.768439966232,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5382880418.876738,5382880418.876738,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1597.0,1.0,1597,24349.74347996625,24609.74347996623,24332.75595996623,1,1,24592.75595996623,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5386622176.322702,5386622176.322702,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1598.0,1.0,1598,24366.73099996625,24626.73099996623,24349.74347996623,1,1,24609.74347996623,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5390363933.768667,5390363933.768667,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1599.0,1.0,1599,24383.71851996625,24643.718519966227,24366.73099996623,1,1,24626.73099996623,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5394105691.214632,5394105691.214632,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1600.0,1.0,1600,24400.706039966248,24660.706039966226,24383.718519966227,1,1,24643.718519966227,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5397847448.660597,5397847448.660597,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1601.0,1.0,1601,24417.693559966247,24677.693559966225,24400.706039966226,1,1,24660.706039966226,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5401589206.106562,5401589206.106562,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1602.0,1.0,1602,24434.681079966245,24694.681079966223,24417.693559966225,1,1,24677.693559966225,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5405330963.552526,5405330963.552526,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1603.0,1.0,1603,24451.668599966244,24711.668599966222,24434.681079966223,1,1,24694.681079966223,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5409072720.998491,5409072720.998491,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1604.0,1.0,1604,24468.656119966243,24728.65611996622,24451.668599966222,1,1,24711.668599966222,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5412814478.444456,5412814478.444456,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1605.0,1.0,1605,24485.64363996624,24745.64363996622,24468.65611996622,1,1,24728.65611996622,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5416556235.890421,5416556235.890421,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1606.0,1.0,1606,24502.63115996624,24762.63115996622,24485.64363996622,1,1,24745.64363996622,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5420297993.336386,5420297993.336386,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1607.0,1.0,1607,24519.61867996624,24779.618679966217,24502.63115996622,1,1,24762.63115996622,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5424039750.782351,5424039750.782351,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1608.0,1.0,1608,24536.606199966238,24796.606199966216,24519.618679966217,1,1,24779.618679966217,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5427781508.228315,5427781508.228315,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1609.0,1.0,1609,24553.593719966237,24813.593719966215,24536.606199966216,1,1,24796.606199966216,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5431523265.67428,5431523265.67428,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1610.0,1.0,1610,24570.581239966235,24830.581239966214,24553.593719966215,1,1,24813.593719966215,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5435265023.120245,5435265023.120245,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1611.0,1.0,1611,24587.568759966234,24847.568759966212,24570.581239966214,1,1,24830.581239966214,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5439006780.56621,5439006780.56621,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1612.0,1.0,1612,24604.556279966233,24864.55627996621,24587.568759966212,1,1,24847.568759966212,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5442748538.012175,5442748538.012175,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1613.0,1.0,1613,24621.54379996623,24881.54379996621,24604.55627996621,1,1,24864.55627996621,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5446490295.458139,5446490295.458139,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1614.0,1.0,1614,24638.53131996623,24898.53131996621,24621.54379996621,1,1,24881.54379996621,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5450232052.904104,5450232052.904104,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1615.0,1.0,1615,24655.51883996623,24915.518839966207,24638.53131996621,1,1,24898.53131996621,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5453973810.350069,5453973810.350069,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1616.0,1.0,1616,24672.506359966228,24932.506359966206,24655.518839966207,1,1,24915.518839966207,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5457715567.796034,5457715567.796034,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1617.0,1.0,1617,24689.493879966227,24949.493879966205,24672.506359966206,1,1,24932.506359966206,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5461457325.241999,5461457325.241999,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1618.0,1.0,1618,24706.481399966226,24966.481399966204,24689.493879966205,1,1,24949.493879966205,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5465199082.6879635,5465199082.6879635,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1619.0,1.0,1619,24723.468919966224,24983.468919966203,24706.481399966204,1,1,24966.481399966204,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5468940840.133928,5468940840.133928,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1620.0,1.0,1620,24740.456439966223,25000.4564399662,24723.468919966203,1,1,24983.468919966203,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5472682597.579893,5472682597.579893,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1621.0,1.0,1621,24757.443959966222,25017.4439599662,24740.4564399662,1,1,25000.4564399662,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5476424355.025858,5476424355.025858,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
1622.0,1.0,1622,24774.43147996622,25034.4314799662,24757.4439599662,1,1,25017.4439599662,16.98752,0.0,0.0,0.0,0.0,47684.53342799567,3200.0,88376.34969855999,81004.19652987448,3741757.4459652,3741757.4459652,0.0,5480166112.471823,5480166112.471823,0.0,1390000.0,500000.0,200000.0,13624152.407998763,0.0,0.0,0.0,0.0,260.0
