time_seconds,i,offset_meters,offset_back_meters,total_dist_meters,link_idx_front,link_idx_back,offset_in_link_meters,speed_meters_per_second,speed_limit_meters_per_second,speed_target_meters_per_second,dt_seconds,length_meters,mass_static_kilograms,mass_rot_kilograms,mass_freight_kilograms,weight_static_newtons,res_rolling_newtons,res_bearing_newtons,res_davis_b_newtons,res_aero_newtons,res_grade_newtons,res_curve_newtons,grade_front,grade_back,elev_front_meters,elev_back_meters,pwr_res_watts,pwr_accel_watts,pwr_whl_out_watts,energy_whl_out_joules,energy_whl_out_pos_joules,energy_whl_out_neg_joules
3483.0,3483,59214.184459756616,59178.302859756615,59196.184459756616,1,1,49196.302859756615,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1325969132.7567856,1325969132.7567856,0.0
3484.0,3484,59232.06605975662,59196.184459756616,59214.06605975662,1,1,49214.184459756616,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1326331521.5096786,1326331521.5096786,0.0
3485.0,3485,59249.94765975662,59214.06605975662,59231.94765975662,1,1,49232.06605975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1326693910.2625716,1326693910.2625716,0.0
3486.0,3486,59267.82925975662,59231.94765975662,59249.82925975662,1,1,49249.94765975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1327056299.0154645,1327056299.0154645,0.0
3487.0,3487,59285.71085975662,59249.82925975662,59267.71085975662,1,1,49267.82925975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1327418687.7683575,1327418687.7683575,0.0
3488.0,3488,59303.59245975662,59267.71085975662,59285.59245975662,1,1,49285.71085975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1327781076.5212505,1327781076.5212505,0.0
3489.0,3489,59321.47405975662,59285.59245975662,59303.47405975662,1,1,49303.59245975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1328143465.2741435,1328143465.2741435,0.0
3490.0,3490,59339.35565975662,59303.47405975662,59321.35565975662,1,1,49321.47405975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1328505854.0270364,1328505854.0270364,0.0
3491.0,3491,59357.23725975662,59321.35565975662,59339.23725975662,1,1,49339.35565975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1328868242.7799294,1328868242.7799294,0.0
3492.0,3492,59375.11885975662,59339.23725975662,59357.11885975662,1,1,49357.23725975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1329230631.5328224,1329230631.5328224,0.0
3493.0,3493,59393.00045975662,59357.11885975662,59375.00045975662,1,1,49375.11885975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1329593020.2857153,1329593020.2857153,0.0
3494.0,3494,59410.88205975662,59375.00045975662,59392.88205975662,1,1,49393.00045975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1329955409.0386083,1329955409.0386083,0.0
3495.0,3495,59428.76365975662,59392.88205975662,59410.76365975662,1,1,49410.88205975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1330317797.7915013,1330317797.7915013,0.0
3496.0,3496,59446.645259756624,59410.76365975662,59428.645259756624,1,1,49428.76365975662,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1330680186.5443943,1330680186.5443943,0.0
3497.0,3497,59464.526859756625,59428.645259756624,59446.526859756625,1,1,49446.645259756624,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1331042575.2972872,1331042575.2972872,0.0
3498.0,3498,59482.408459756625,59446.526859756625,59464.408459756625,1,1,49464.526859756625,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1331404964.0501802,1331404964.0501802,0.0
3499.0,3499,59500.290059756626,59464.408459756625,59482.290059756626,1,1,49482.408459756625,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1331767352.8030732,1331767352.8030732,0.0
3500.0,3500,59518.17165975663,59482.290059756626,59500.17165975663,1,1,49500.290059756626,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1332129741.5559661,1332129741.5559661,0.0
3501.0,3501,59536.05325975663,59500.17165975663,59518.05325975663,1,1,49518.17165975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1332492130.308859,1332492130.308859,0.0
3502.0,3502,59553.93485975663,59518.05325975663,59535.93485975663,1,1,49536.05325975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1332854519.061752,1332854519.061752,0.0
3503.0,3503,59571.81645975663,59535.93485975663,59553.81645975663,1,1,49553.93485975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1333216907.814645,1333216907.814645,0.0
3504.0,3504,59589.69805975663,59553.81645975663,59571.69805975663,1,1,49571.81645975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1333579296.567538,1333579296.567538,0.0
3505.0,3505,59607.57965975663,59571.69805975663,59589.57965975663,1,1,49589.69805975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1333941685.320431,1333941685.320431,0.0
3506.0,3506,59625.46125975663,59589.57965975663,59607.46125975663,1,1,49607.57965975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1334304074.073324,1334304074.073324,0.0
3507.0,3507,59643.34285975663,59607.46125975663,59625.34285975663,1,1,49625.46125975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1334666462.826217,1334666462.826217,0.0
3508.0,3508,59661.22445975663,59625.34285975663,59643.22445975663,1,1,49643.34285975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1335028851.57911,1335028851.57911,0.0
3509.0,3509,59679.10605975663,59643.22445975663,59661.10605975663,1,1,49661.22445975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1335391240.3320029,1335391240.3320029,0.0
3510.0,3510,59696.98765975663,59661.10605975663,59678.98765975663,1,1,49679.10605975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1335753629.0848958,1335753629.0848958,0.0
3511.0,3511,59714.86925975663,59678.98765975663,59696.86925975663,1,1,49696.98765975663,17.8816,0.0,0.0,1.0,18.0,910000.0,3000.0,101500.0,8919409.130416457,2675.8227391249366,40.0,15949.33063064549,1600.8604596920316,0.0,0.0,0.0,0.0,0.0,0.0,362388.7528929159,0.0,362388.7528929159,1336116017.8377888,1336116017.8377888,0.0
