time_seconds,milepost,speed_mps,accel_ms2,F_dynamic_kN,F_air_kN,F_total_brake_kN,F_resistance_kN,pwr_whl_out_watts,res_grade_newtons,res_curve_newtons
1359.0,255.1828364793986,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1360.0,255.19394761812626,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1361.0,255.20505875685393,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1362.0,255.2161698955816,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1363.0,255.2272810343093,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1364.0,255.23839217303697,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1365.0,255.24950331176464,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1366.0,255.2606144504923,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1367.0,255.27172558922,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1368.0,255.28283672794768,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1369.0,255.29394786667535,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1370.0,255.30505900540302,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1371.0,255.3161701441307,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1372.0,255.3272812828584,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1373.0,255.33839242158606,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1374.0,255.34950356031374,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1375.0,255.3606146990414,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1376.0,255.3717258377691,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1377.0,255.38283697649678,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1378.0,255.39394811522445,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1379.0,255.40505925395212,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1380.0,255.41617039267982,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1381.0,255.4272815314075,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1382.0,255.43839267013516,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1383.0,255.44950380886283,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1384.0,255.46061494759053,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1385.0,255.4717260863182,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1386.0,255.48283722504587,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1387.0,255.49394836377354,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1388.0,255.50505950250124,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1389.0,255.5161706412289,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1390.0,255.52728177995658,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1391.0,255.53839291868425,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1392.0,255.54950405741195,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1393.0,255.56061519613962,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1394.0,255.5717263348673,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1395.0,255.58283747359496,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1396.0,255.59394861232263,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1397.0,255.60505975105033,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1398.0,255.616170889778,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1399.0,255.62728202850568,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1400.0,255.63839316723335,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1401.0,255.64950430596105,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1402.0,255.66061544468872,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1403.0,255.6717265834164,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1404.0,255.68283772214406,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1405.0,255.69394886087176,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1406.0,255.70505999959943,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1407.0,255.7161711383271,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1408.0,255.72728227705477,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1409.0,255.73839341578247,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1410.0,255.74950455451014,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1411.0,255.7606156932378,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1412.0,255.77172683196548,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1413.0,255.78283797069315,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1414.0,255.79394910942085,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1415.0,255.80506024814852,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1416.0,255.8161713868762,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1417.0,255.8272825256039,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1418.0,255.83839366433156,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1419.0,255.84950480305923,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1420.0,255.8606159417869,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1421.0,255.87172708051457,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1422.0,255.88283821924227,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1423.0,255.89394935796994,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1424.0,255.90506049669762,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1425.0,255.9161716354253,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1426.0,255.92728277415299,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1427.0,255.93839391288066,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1428.0,255.94950505160833,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1429.0,255.960616190336,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1430.0,255.9717273290637,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1431.0,255.98283846779137,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1432.0,255.99394960651904,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1433.0,256.00506074524674,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1434.0,256.0161718839744,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1435.0,256.0272830227021,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1436.0,256.0383941614298,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1437.0,256.0495053001574,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1438.0,256.0606164388851,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1439.0,256.07172757761276,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1440.0,256.08283871634046,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1441.0,256.09394985506816,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1442.0,256.1050609937958,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1443.0,256.1161721325235,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1444.0,256.12728327125114,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1445.0,256.13839440997884,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1446.0,256.14950554870654,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1447.0,256.1606166874342,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1448.0,256.1717278261619,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1449.0,256.1828389648896,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1450.0,256.1939501036172,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1451.0,256.2050612423449,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1452.0,256.21617238107257,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1453.0,256.22728351980027,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1454.0,256.23839465852797,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1455.0,256.2495057972556,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1456.0,256.2606169359833,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1457.0,256.271728074711,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1458.0,256.28283921343865,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1459.0,256.29395035216635,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1460.0,256.305061490894,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1461.0,256.3161726296217,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1462.0,256.3272837683494,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1463.0,256.33839490707703,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1464.0,256.34950604580473,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1465.0,256.3606171845324,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1466.0,256.3717283232601,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1467.0,256.38283946198777,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1468.0,256.3939506007154,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1469.0,256.4050617394431,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1470.0,256.4161728781708,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1471.0,256.42728401689845,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1472.0,256.43839515562615,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1473.0,256.4495062943538,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1474.0,256.4606174330815,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1475.0,256.4717285718092,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1476.0,256.48283971053684,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1477.0,256.49395084926454,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1478.0,256.50506198799224,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1479.0,256.5161731267199,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1480.0,256.5272842654476,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1481.0,256.5383954041752,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1482.0,256.5495065429029,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1483.0,256.5606176816306,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1484.0,256.57172882035826,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1485.0,256.58283995908596,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1486.0,256.5939510978136,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1487.0,256.6050622365413,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1488.0,256.616173375269,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1489.0,256.62728451399664,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1490.0,256.63839565272434,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1491.0,256.64950679145204,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1492.0,256.6606179301797,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1493.0,256.6717290689074,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1494.0,256.682840207635,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1495.0,256.6939513463627,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1496.0,256.7050624850904,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1497.0,256.71617362381807,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1498.0,256.72728476254576,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1499.0,256.73839590127346,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1500.0,256.7495070400011,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1501.0,256.7606181787288,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1502.0,256.77172931745645,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1503.0,256.78284045618415,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1504.0,256.79395159491185,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1505.0,256.8050627336395,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1506.0,256.8161738723672,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
1507.0,256.8272850110949,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
